,candle_end_time,open,high,low,close,amount,info,DIF,DEA,MACD,max,min,price_new_high,price_new_low,DIF_new_high,DIF_new_low,last_peak_price,last_peak_dif,last_valley_price,last_valley_dif,state,signal,1日后涨跌幅,1日后是否上涨,5日后涨跌幅,5日后是否上涨,10日后涨跌幅,10日后是否上涨,20日后涨跌幅,20日后是否上涨
1179,2010-02-08,3152.253,3172.31,3133.81,3150.988,37355951.0,,-85.24945593124949,-73.11602056374375,-24.26687073501148,3152.253,3150.988,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.005776600862967607,True,0.026136881511449772,True,0.05504146635912299,True,0.010217430215538892,True
1180,2010-02-09,3147.761,3178.95,3144.48,3169.19,35953158.0,,-83.75212249783863,-75.24324095056272,-17.01776309455181,3169.19,3147.761,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.014180279503595683,True,0.009290702040584575,True,0.04482091638557484,True,0.011075069655022363,True
1181,2010-02-10,3195.142,3214.46,3182.83,3214.13,34219894.0,,-78.03960060558938,-75.80251288156805,-4.474175448042672,3214.13,3195.142,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.0019501389178409045,True,0.009443613046143051,True,0.037631023014003784,True,0.018600990003515783,True
1182,2010-02-11,3216.688,3238.35,3207.17,3220.398,35791052.0,,-72.17462646658396,-75.07693559857124,5.804618263974561,3220.398,3216.688,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.009588876902792753,True,0.02227364443773716,True,0.009369959862103983,True,0.014643221117389693,True
1183,2010-02-12,3232.879,3253.2,3228.74,3251.278,34058238.0,,-64.2936965688832,-72.92028779263363,17.253182447500848,3251.278,3232.879,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.005515677219850135,False,0.009346478523214685,True,0.00261005057088326,True,0.013100386986286683,True
1184,2010-02-22,3248.947,3261.95,3232.78,3233.345,38283772.0,,-58.817039850526726,-70.09963820421225,22.565196707371058,3248.947,3233.345,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.01073532208904393,False,0.028168351969864114,True,0.016340044133861475,True,0.021427654642483418,True
1185,2010-02-23,3225.393,3225.39,3152.93,3198.634,42742898.0,,-56.62490094183704,-67.40469075173722,21.55957961980036,3225.393,3198.634,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.014333931296922398,True,0.03520315234565752,True,0.033523372789759476,True,0.024053705425503447,True
1186,2010-02-24,3177.082,3244.82,3165.13,3244.483,49989437.0,,-50.60464509096255,-64.04468161958229,26.880073057239485,3244.483,3177.082,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.01468492823047618,True,0.02792370926276999,True,0.01085257651219007,True,0.009920224578153114,True
1187,2010-02-25,3252.153,3294.14,3249.33,3292.128,67586617.0,,-41.51048856858506,-59.53784300938285,36.05470888159557,3292.128,3252.153,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.0031778837274857308,False,-0.01262253472525987,False,-0.0046848117691657976,False,-0.019136558481322674,False
1188,2010-02-26,3286.095,3301.15,3273.69,3281.666,52107288.0,,-34.74695865995818,-54.57966613949792,39.66541495907947,3286.095,3281.666,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.013029052926166074,True,-0.00667404909579461,False,-0.014791267606148795,False,-0.002030675882311095,False
1189,2010-03-01,3290.007,3330.38,3287.56,3324.423,60504520.0,,-25.641105214054278,-48.791953954409195,46.301697480709834,3324.423,3290.007,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.003966703394844728,False,-0.011504252016064087,False,-0.04248556817228122,False,0.010262532776364575,True
1190,2010-03-02,3327.103,3339.89,3299.68,3311.236,57034374.0,,-19.26663764003797,-42.88689069153496,47.240506102993976,3327.103,3311.236,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.007201238449932479,True,-0.001622656917235732,False,-0.03229821130236554,False,0.016752656711874314,True
1191,2010-03-03,3313.023,3335.65,3293.92,3335.081,60622732.0,,-12.150668598970697,-36.73964627302211,49.17795534810283,3335.081,3313.023,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.02533911470216177,False,-0.016607392743984373,False,-0.018339884398609785,False,0.003156145233054186,True
1192,2010-03-04,3338.674,3345.91,3244.98,3250.573,69346810.0,,-13.178388938886656,-32.02739480619502,37.69801173461673,3338.674,3250.573,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.0028275014897374273,True,0.008039198012165905,True,0.0052243096832464975,True,0.043488332672424246,True
1193,2010-03-05,3253.164,3276.4,3239.68,3259.764,45629138.0,,-13.100216681682923,-28.241959181292604,30.28348499921936,3259.764,3253.164,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.008103040588214316,True,-0.008171757219234244,False,0.010463027384804535,True,0.04527382963920079,True
1194,2010-03-08,3268.397,3293.93,3258.03,3286.178,41540876.0,,-10.782580677529495,-24.750083480539985,27.93500560602098,3286.178,3268.397,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.005990241551127262,True,-0.031341881054525955,False,0.00500581526624555,True,0.03620223858841487,True
1195,2010-03-09,3285.62,3322.51,3255.98,3305.863,54199486.0,,-7.273577190770538,-21.254782222586098,27.96241006363112,3305.863,3285.62,,,1.0,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.007915936020337133,False,-0.030725411186125817,False,-0.00916250915419059,False,0.024527937183119963,True
1196,2010-03-10,3304.036,3321.08,3267.76,3279.694,46421079.0,,-6.529023721762314,-18.309630522421344,23.56121360131806,3304.036,3279.694,,,1.0,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.0009113655115385866,False,-0.0017617497242120583,False,-0.0009223421453342651,False,0.020443980444517118,True
1197,2010-03-11,3282.199,3303.49,3251.7,3276.705,47487754.0,,-6.109718026992596,-15.869648023335596,19.519859992686,3282.199,3276.705,,,1.0,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.013299640950283798,False,-0.0027924393559993765,False,-0.014519769097309565,False,0.03127074301775723,True
1198,2010-03-12,3277.309,3284.26,3232.12,3233.126,39957344.0,,-9.187963217392735,-14.533311062147025,10.69069568950858,3277.309,3233.126,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.015447279196666108,False,0.01878831817875337,True,0.012952170747443814,True,0.03660605865654465,True
1199,2010-03-15,3231.216,3234.82,3171.8,3183.183,37844304.0,,-15.47904462619681,-14.722457774956982,-1.513173702479655,3231.216,3183.183,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.006630470192885651,True,0.03752376159334858,True,0.05508857015132329,True,0.0655108424492088,True
1200,2010-03-16,3183.775,3204.29,3169.1,3204.289,30847780.0,,-18.547885677241084,-15.487543355413804,-6.12068464365456,3204.289,3183.775,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.021729313429593944,True,0.022246432828000096,True,0.05068799974034799,True,0.06223471103886058,True
1201,2010-03-17,3214.216,3274.0,3207.27,3273.916,45800934.0,,-15.186585809230564,-15.427351846177157,0.48153207389318453,3273.916,3214.216,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.0019429331723844756,False,0.000840889014867674,True,0.021897629627638526,True,0.03685433590843501,True
1202,2010-03-18,3277.883,3295.37,3256.59,3267.555,46948013.0,,-12.887452456125175,-14.919371968166761,4.0638390240831725,3277.883,3267.555,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.008053728246349312,True,-0.011760169300899181,False,0.03806515881140493,True,0.027169244282039706,True
1203,2010-03-19,3270.978,3296.41,3251.14,3293.871,46062187.0,,-8.839989544648233,-13.703495483463056,9.727011877629646,3293.871,3270.978,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.002658574060732777,True,-0.005728518208515165,False,0.03445034732689889,True,-0.03565652692531074,False
1204,2010-03-22,3297.824,3313.92,3288.51,3302.628,49439462.0,,-4.869595644834135,-11.936715515737273,14.134239741806276,3302.628,3297.824,,,1.0,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.008191961068579445,False,0.01692954822644266,True,0.03104103762216015,True,-0.03913671173380728,False
1205,2010-03-23,3305.554,3309.12,3272.92,3275.573,46539536.0,,-3.8616278242407134,-10.32169797743796,12.920140306394494,3305.554,3275.573,,,1.0,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.00033459794667978215,True,0.027822613020683784,True,0.034001989880854566,True,-0.011873953045772434,False
1206,2010-03-24,3282.052,3298.54,3271.03,3276.669,44547966.0,,-2.9404720921606895,-8.845452800382507,11.809961416443635,3282.052,3276.669,,,1.0,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.0145089418552804,False,0.02103904910749299,True,0.021386047843099387,True,-0.022928162716465916,False
1207,2010-03-25,3270.39,3270.39,3222.82,3229.128,44984285.0,,-5.977703674238455,-8.271902975153697,4.588398601830484,3270.39,3229.128,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.014206312044613867,True,0.05041825533085076,True,0.046465175737846254,True,-0.012116274114869374,False
1208,2010-03-26,3226.8,3285.39,3220.59,3275.002,47444965.0,,-4.629714700946806,-7.543465320312319,5.827501238731026,3275.002,3226.8,,,,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.025507770682277497,True,0.040410357001308794,True,0.02335143612126034,True,-0.031451889189686,False
1209,2010-03-29,3295.763,3363.61,3293.67,3358.54,84724910.0,,3.14316229751239,-5.406139796747377,17.098604188519534,3358.54,3295.763,,,1.0,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.002432009146831726,True,0.013876565412351827,True,0.009878101794231986,True,-0.0744761116437499,False
1210,2010-03-30,3361.353,3372.26,3350.31,3366.708,56436980.0,,9.848782027956986,-2.355155431806504,24.407874919526982,3366.708,3361.353,,,1.0,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.00626754681427677,False,0.006012104405846985,True,0.010989667057552888,True,-0.08000545339839393,False
1211,2010-03-31,3369.193,3369.9,3338.74,3345.607,53124287.0,,13.30696521246,0.7772686970467966,25.059393030826406,3369.193,3345.607,,,1.0,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.013847412442644869,True,0.00033984864331060294,True,0.014636208018455221,True,-0.08516033114469213,False
1212,2010-04-01,3349.884,3392.48,3349.88,3391.935,67772669.0,,19.56040257681434,4.533895473000306,30.053014207628067,3391.935,3349.884,,,1.0,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,0.004543424328591117,True,-0.003763338625297874,False,-0.010496368591968896,False,-0.09568874403548422,False
1213,2010-04-02,3400.139,3412.2,3391.81,3407.346,69073452.0,,25.466276265960005,8.720371631592247,33.491809268735516,3407.346,3400.139,,,1.0,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.0006459572934477409,False,-0.016396338968804436,False,-0.06777210180592175,False,-0.11384138857632886,False
1214,2010-04-06,3422.849,3436.29,3386.89,3405.145,65191710.0,,29.627592959553567,12.901815897184512,33.45155412473811,3422.849,3405.145,1.0,,1.0,,3548.08,88.41695785437605,3146.189,-86.75803720788326,,,-0.005343678463031631,False,-0.00394373807870152,False,-0.06806494290257836,False,-0.10829230473298501,False
1215,2010-04-07,3403.088,3404.58,3369.02,3386.949,54011228.0,,31.098714665821262,16.541195650911863,29.1150380298188,3403.088,3386.949,,,1.0,,3405.145,29.627592959553567,3146.189,-86.75803720788326,,,-0.011870565514863096,False,0.004947815866137795,True,-0.04436736425614907,False,-0.14470043688287004,False
1216,2010-04-08,3381.306,3381.31,3336.16,3346.744,62185322.0,,28.689665123258237,18.97088954538114,19.437551155754193,3381.306,3346.744,,,,,3405.145,29.627592959553567,3146.189,-86.75803720788326,,,0.009688819939619009,True,0.014291502427433933,True,-0.04338634804454722,False,-0.15237347105126653,False
1217,2010-04-09,3348.773,3379.4,3342.47,3379.17,51280567.0,,29.061974853463653,20.989106606997645,16.145736492932016,3379.17,3348.773,,,,,3405.145,29.627592959553567,3146.189,-86.75803720788326,,,-0.008194911768274471,False,-0.006758464356631966,False,-0.05598031469266118,False,-0.1541612289408345,False
1218,2010-04-12,3388.355,3393.56,3330.3,3351.478,74565150.0,,26.81343148136284,22.153971581870685,9.31891979898431,3388.355,3351.478,,,,,3405.145,29.627592959553567,3146.189,-86.75803720788326,,,0.012006046287637906,True,-0.052232179354899655,False,-0.053552790738891964,False,-0.16430392799833393,False
1219,2010-04-13,3350.726,3401.707,3324.048,3391.716,79907695.0,,27.95605497636825,23.3143882607702,9.283333431196098,3391.716,3350.726,,,,,3405.145,29.627592959553567,3146.189,-86.75803720788326,,,0.003535378551742019,True,-0.06437508329117181,False,-0.0835291044415275,False,-0.16910496043890466,False
1220,2010-04-14,3394.635,3404.52,3377.44,3403.707,60306131.0,,29.489232301783886,24.549357068972938,9.879750465621896,3403.707,3394.635,,,,,3405.145,29.627592959553567,3146.189,-86.75803720788326,,,-0.0026832509378744707,False,-0.049072379026749324,False,-0.09000598465144027,False,-0.15183328059671408,False
1221,2010-04-15,3407.025,3412.94,3365.88,3394.574,61051685.0,,29.62582157609222,25.564649970396797,8.122343211390849,3407.025,3394.574,,,,,3405.145,29.627592959553567,3146.189,-86.75803720788326,,,-0.011265625672028379,False,-0.05686516187303614,False,-0.0983569661465622,False,-0.15511548724523305,False
1222,2010-04-16,3388.286,3388.29,3348.78,3356.332,47140368.0,,26.34457588985424,25.72063515428829,1.2478814711319046,3388.286,3356.332,,,,,3405.145,29.627592959553567,3146.189,-86.75803720788326,,,-0.05360286169544615,False,-0.04955677805413761,False,-0.08609607154476973,False,-0.19116613016829076,False
1223,2010-04-19,3313.499,3313.5,3175.44,3176.423,88416300.0,,9.121861168273426,22.400880357085317,-26.55803837762378,3313.499,3176.423,,,,,3405.145,29.627592959553567,3146.189,-86.75803720788326,,,-0.0009598847508659469,False,-0.0013933912454354713,False,-0.049418481102800116,False,-0.12752552163235187,False
1224,2010-04-20,3176.414,3196.65,3130.96,3173.374,64137859.0,,-4.718896646848862,16.976924956298483,-43.39164320629469,3176.414,3173.374,,1.0,,,3405.145,29.627592959553567,3146.189,-86.75803720788326,,,0.019948798975475412,True,-0.020471901515547675,False,-0.04316541321634326,False,-0.12957817137217353,False
1225,2010-04-21,3178.877,3237.54,3164.76,3236.679,66928331.0,,-10.45904711001458,11.48973054303587,-43.8975553061009,3236.679,3178.877,,,,,3405.145,29.627592959553567,3173.374,-4.718896646848862,,,-0.010856189322450582,False,-0.0430459739751764,False,-0.10499125801477371,False,-0.1577719013841039,False
1226,2010-04-22,3222.68,3231.99,3177.73,3201.541,71081688.0,,-17.640155910386056,5.663753252351484,-46.60781832547508,3222.68,3201.541,,,,,3405.145,29.627592959553567,3173.374,-4.718896646848862,,,-0.0036038895019616657,False,-0.04399350187925133,False,-0.11393013551911402,False,-0.1351692825423757,False
1227,2010-04-23,3198.784,3224.74,3172.58,3190.003,61252679.0,,-23.98576359261051,-0.26615011664091437,-47.43922695193919,3198.784,3190.003,,,,1.0,3405.145,29.627592959553567,3173.374,-4.718896646848862,,,-0.005644508798267722,False,-0.03844447795190176,False,-0.1040030369877395,False,-0.09922686593084706,False
1228,2010-04-26,3195.457,3207.72,3168.37,3171.997,50894199.0,,-30.120427576203383,-6.2370056085534085,-47.766843935299946,3195.457,3171.997,,,,1.0,3405.145,29.627592959553567,3173.374,-4.718896646848862,,,-0.020046677219429876,False,-0.04809210096983063,False,-0.11701776514921036,False,-0.11287967800726151,False
1229,2010-04-27,3163.101,3163.1,3060.85,3108.409,65296574.0,,-39.65608251974572,-12.92082099079187,-53.470523057907705,3163.101,3108.409,,,,1.0,3405.145,29.627592959553567,3173.374,-4.718896646848862,,,-0.003556803496579719,False,-0.023167800633700497,False,-0.09337542131682164,False,-0.09473174218708036,False
1230,2010-04-28,3080.324,3122.11,3062.09,3097.353,45995406.0,,-47.557076193235844,-19.848072031280665,-55.41800832391036,3097.353,3080.324,,,,1.0,3405.145,29.627592959553567,3173.374,-4.718896646848862,,,-0.011835589937601587,False,-0.06473172415284922,False,-0.06794253028311592,False,-0.0766376967688217,False
1231,2010-04-29,3114.941,3130.7,3059.8,3060.694,48260971.0,,-56.12971709191652,-27.104401043407837,-58.05063209701736,3114.941,3060.694,,,,1.0,3405.145,29.627592959553567,3173.374,-4.718896646848862,,,0.002179571038463779,True,-0.07315497726986098,False,-0.06295010216637131,False,-0.06873996551108996,False
1232,2010-04-30,3060.12,3068.13,3014.07,3067.365,54477881.0,,-61.67435919667332,-34.018392674060934,-55.31193304522478,3067.365,3060.12,,,,1.0,3405.145,29.627592959553567,3173.374,-4.718896646848862,,,-0.015621225384002124,False,-0.06817969168977267,False,-0.11496838491669548,False,-0.09588066630479242,False
1233,2010-05-04,3005.487,3056.08,2994.92,3019.449,41248610.0,,-69.1379692879027,-41.042307996829294,-56.191322582146825,3019.449,3005.487,,,,1.0,3405.145,29.627592959553567,3173.374,-4.718896646848862,,,0.005611951054645958,True,-0.07240791283442771,False,-0.08216764051984327,False,-0.09117126998998837,False
1234,2010-05-05,2981.777,3036.86,2943.36,3036.394,59670441.0,,-72.84589207404633,-47.403024812272704,-50.88573452354726,3036.394,2981.777,,,,1.0,3405.145,29.627592959553567,3173.374,-4.718896646848862,,,-0.045955169190822875,False,-0.07187275432634899,False,-0.09031107293717477,False,-0.0918415067346332,False
1235,2010-05-06,3014.907,3014.91,2895.39,2896.856,58770413.0,,-86.05204363499615,-55.13282857681739,-61.83843011635753,3014.907,2896.856,,,,1.0,3405.145,29.627592959553567,3173.374,-4.718896646848862,,,-0.020735238479234086,False,-0.0034330322252815737,False,-0.05897220987166785,False,-0.05550155064663209,False
1236,2010-05-07,2835.879,2892.53,2817.15,2836.789,61119399.0,,-100.20976302166582,-64.14821546578708,-72.1230951117575,2836.789,2835.879,,1.0,,1.0,3405.145,29.627592959553567,3173.374,-4.718896646848862,,,0.007559250970022857,True,0.011010335981985309,True,-0.02397005910555916,False,-0.03257133329267703,False
1237,2010-05-10,2842.366,2872.31,2798.52,2858.233,50209173.0,,-108.44936923034811,-73.00844621869928,-70.88184602329767,2858.233,2842.366,,,,1.0,3405.145,29.627592959553567,2836.789,-100.20976302166582,,,-0.020087935448229732,False,-0.050212141557388734,False,0.005330566122495828,True,-0.05685960521762923,False
1238,2010-05-11,2916.335,2922.13,2790.7,2800.817,58363490.0,,-118.24920464478237,-82.0565979039159,-72.38521348173293,2916.335,2800.817,,,,1.0,3405.145,29.627592959553567,2836.789,-100.20976302166582,,,0.006192121798746619,True,-0.01052157281250432,False,0.004686489692114826,True,-0.03623264211835342,False
1239,2010-05-12,2781.708,2832.15,2756.42,2818.16,53002271.0,,-123.19608191085126,-90.28449470530299,-65.82317441109655,2818.16,2781.708,,1.0,,1.0,3405.145,29.627592959553567,2836.789,-100.20976302166582,,,0.02439570499900645,True,-0.019866153802481024,False,-0.0014960115820250586,False,-0.012783873165469695,False
1240,2010-05-13,2818.578,2886.97,2811.66,2886.911,55145778.0,,-120.18348624283226,-96.26429301280885,-47.83838646004682,2886.911,2818.578,,,,,3405.145,29.627592959553567,2818.16,-123.19608191085126,,,-0.006542633285196553,False,-0.055730502256564285,False,-0.009329002522073027,False,-0.0474167717674705,False
1241,2010-05-14,2865.58,2888.09,2849.24,2868.023,42498719.0,,-117.9603131554345,-100.603497041334,-34.71363222820102,2868.023,2865.58,,,,,3405.145,29.627592959553567,2818.16,-123.19608191085126,,,-0.05345424356778172,False,-0.03459944358884148,False,-0.00617882074167464,False,-0.03806001555775529,False
1242,2010-05-17,2828.882,2828.88,2712.44,2714.715,52166847.0,,-127.10393181168547,-105.9035839954043,-42.40069563256233,2828.882,2714.715,,,,1.0,3405.145,29.627592959553567,2818.16,-123.19608191085126,,,0.020861490064334465,True,0.05847906686337234,True,0.021567273176005486,True,0.01032078873841269,True
1243,2010-05-18,2711.407,2781.84,2686.97,2771.348,54509671.0,,-128.3015255530595,-110.38317230693535,-35.83670649224828,2771.348,2711.407,,1.0,,1.0,3405.145,29.627592959553567,2818.16,-123.19608191085126,,,-0.0033103024232250533,False,0.015369776729591722,True,-0.009809666631545477,False,-0.027128314452028346,False
1244,2010-05-19,2748.952,2803.7,2723.3,2762.174,45576221.0,,-128.50951466036895,-114.00844077762208,-29.00214776549373,2762.174,2748.952,,,,1.0,3405.145,29.627592959553567,2771.348,-128.3015255530595,,,-0.013088241363505726,False,0.018742483275854482,True,-0.001682370480643125,False,0.006693640588898431,True
1245,2010-05-20,2739.219,2793.88,2721.07,2726.022,42174803.0,,-130.09189342352784,-117.22513130680323,-25.733524233449202,2739.219,2726.022,,,,1.0,3405.145,29.627592959553567,2771.348,-128.3015255530595,,,0.015689161716229805,True,0.049140102317589474,True,0.0036881580559511296,True,0.021165639895789568,True
1246,2010-05-21,2656.419,2769.09,2647.6,2768.791,54475383.0,,-126.43734808499357,-119.06757466244132,-14.739546845104513,2768.791,2656.419,,1.0,,,3405.145,29.627592959553567,2771.348,-128.3015255530595,底背离,1.0,0.0378063927540937,True,0.029439202886747395,True,-0.0088125105867507,False,-0.0037185905328355195,False
1247,2010-05-24,2787.751,2886.37,2787.75,2873.469,74502338.0,,-113.78283708659774,-118.0106271472726,8.455580121349726,2873.469,2787.751,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,-0.020715727227264225,False,-0.03487248339898563,False,-0.06186042027946004,False,-0.04035923129847585,False
1248,2010-05-25,2851.256,2855.33,2798.02,2813.943,55168327.0,,-107.32017648002966,-115.87253701382402,17.104721067588713,2851.256,2813.943,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,3.5537322529144433e-07,True,-0.02479829904159414,False,-0.040728259243346554,False,-0.02759686319161414,False
1249,2010-05-26,2814.444,2839.03,2797.63,2813.944,39858564.0,,-101.03373667169262,-112.90477694539774,23.74208054741024,2814.444,2813.944,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,0.016359600617496195,True,-0.02004908413244899,False,-0.011304773655765765,False,-0.03453053792115268,False
1250,2010-05-27,2808.048,2866.86,2771.59,2859.979,53445209.0,,-91.28477401078271,-108.58077635847474,34.59200469538405,2859.979,2808.048,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,-0.0033835912781177147,False,-0.04332304537900444,False,-0.03844643614516041,False,-0.09369299564787015,False
1251,2010-05-28,2885.857,2893.69,2835.07,2850.302,51534989.0,,-83.37836994299505,-103.54029507537881,40.323850264767515,2885.857,2850.302,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,-0.027028013171937593,False,-0.03715781696115006,False,-0.03207940772591822,False,-0.10077247954778124,False
1252,2010-05-31,2835.334,2857.42,2772.79,2773.264,46216854.0,,-82.37919444893987,-99.30807495009103,33.85776100230231,2835.334,2773.264,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,-0.010493771959683706,False,-0.027963078884664427,False,-0.01100904926469315,False,-0.08913431970414654,False
1253,2010-06-01,2755.284,2782.29,2710.59,2744.162,44851426.0,,-82.9790974726975,-96.04227945461233,26.126363963829647,2755.284,2744.162,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,0.004870339287549541,True,-0.016335041444346277,False,-0.01749022105837761,False,-0.0765468656733822,False
1254,2010-06-02,2729.328,2757.91,2700.07,2757.527,39587020.0,,-81.43732237766199,-93.12128803922226,23.36793132312056,2757.527,2729.328,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,-0.007779071610178212,False,0.008923212719222695,True,0.008390126370476203,True,-0.08880275696303253,False
1255,2010-06-03,2769.096,2787.51,2735.7,2736.076,39587258.0,,-81.01250915645005,-90.69953226266782,19.37404621243553,2769.096,2736.076,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,0.0030390237698076916,True,0.005097446123572658,True,0.017413258988419722,True,-0.0632928325090385,False
1256,2010-06-04,2721.359,2748.48,2713.09,2744.391,32746291.0,,-79.09315396425927,-88.37825660298611,18.57020527745368,2744.391,2721.359,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,-0.01773653972775746,False,0.005274394209862976,True,0.0051392093910815895,True,-0.059726912090879214,False
1257,2010-06-07,2692.831,2716.4,2673.34,2695.715,39541993.0,,-80.57102492235208,-86.8168102668593,12.491570689014452,2695.715,2692.831,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,0.001343242887322793,True,0.017441754784908614,True,0.022918965840231564,True,-0.04443867396961487,False
1258,2010-06-08,2694.106,2720.59,2672.06,2699.336,35140182.0,,-80.5218580100618,-85.55781981549981,10.071923610876013,2699.336,2694.106,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,0.030673098865795057,True,-0.001174362880352664,False,0.013688922016377392,True,-0.019349943838040118,False
1259,2010-06-09,2711.642,2787.82,2687.33,2782.133,60209533.0,,-72.96082002453431,-83.03841985730672,20.155199665544814,2782.133,2711.642,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,-0.011541504306228245,False,-0.000528371576772102,False,-0.023491328416002988,False,-0.03806899238821437,False
1260,2010-06-10,2755.94,2776.26,2746.11,2750.023,42906334.0,,-68.76694900995244,-80.18412568783587,22.834353355766865,2755.94,2750.023,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,0.0032156094694479886,True,0.01225335206287359,True,-0.05745551946292826,False,-0.041974194397646936,False
1261,2010-06-11,2766.196,2782.09,2755.95,2758.866,40558585.0,,-63.99205919499627,-76.94571238926795,25.90730638854336,2766.196,2758.866,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,-0.0058476924939449,False,-0.000134475541762491,False,-0.07096973901595793,False,-0.038152269809407224,False
1262,2010-06-17,2778.533,2784.92,2742.64,2742.733,32612356.0,,-60.80875738333498,-73.71832138808136,25.819128009492772,2778.533,2742.733,,,1.0,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,-0.01697832052919479,False,0.005383316567817431,True,-0.0789949295100909,False,-0.048934402291437196,False
1263,2010-06-18,2739.032,2755.84,2686.61,2696.166,41808344.0,,-61.336486649032395,-71.24195444027157,19.81093558247835,2739.032,2696.166,,,,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,0.031339687541493966,True,0.014880760309268659,True,-0.0601079458757362,False,-0.029685857621526313,False
1264,2010-06-21,2698.984,2784.47,2686.32,2780.663,55261482.0,,-54.310457023593244,-67.85565495693591,27.090395866685327,2780.663,2698.984,,,1.0,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,0.0010993780979571266,True,-0.02297509622705085,False,-0.09638420765119693,False,-0.03531208204661973,False
1265,2010-06-22,2772.886,2795.32,2766.44,2783.72,39096052.0,,-47.942947123051454,-63.87311339015902,31.860332534215132,2783.72,2772.886,,,1.0,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,-0.009061615392352618,False,-0.06886504389809323,False,-0.07932478841262758,False,-0.015165677582515302,False
1266,2010-06-23,2768.695,2788.22,2734.05,2758.495,35600350.0,,-44.420049655412186,-59.982500643209654,31.124901975594938,2768.695,2758.495,,,1.0,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,-0.00036142896760726906,False,-0.07084479036576097,False,-0.06453446535157759,False,-0.004045684331492327,False
1267,2010-06-24,2753.712,2783.51,2739.81,2757.498,29220682.0,,-41.233266173297125,-56.232653749227154,29.99877515186006,2757.498,2753.712,,,1.0,,3405.145,29.627592959553567,2768.791,-126.43734808499357,,,-0.007692117999723025,False,-0.08392644346432898,False,-0.06584846117748777,False,0.008626660835293398,True
