,candle_end_time,open,high,low,close,amount,info,DIF,DEA,MACD,max,min,price_new_high,price_new_low,DIF_new_high,DIF_new_low,last_peak_price,last_peak_dif,last_valley_price,last_valley_dif
3165,2018/4/16,3862.47,3869.16,3789.61,3808.86,99217770,,-50.83985147,-49.83371737,-2.012268187,3862.47,3808.86,,,,,4365.08,79.54264692,3890.1,-53.6823726
3166,2018/4/17,3812.87,3822.63,3745.44,3748.64,90610790,,-58.47730884,-51.56243567,-13.82974636,3812.87,3748.64,,,,,4365.08,79.54264692,3890.1,-53.6823726
3167,2018/4/18,3785.31,3789.66,3708.11,3766.28,106676706,,-62.38748418,-53.72744537,-17.32007763,3785.31,3766.28,,1,,1,4365.08,79.54264692,3890.1,-53.6823726
3168,2018/4/19,3774.78,3824.03,3767.8,3811.84,99054060,,-61.10562744,-55.20308178,-11.80509131,3811.84,3774.78,,,,,4365.08,79.54264692,3766.28,-62.38748418
3169,2018/4/20,3801.21,3815.44,3750.1,3760.85,99282925,,-63.47254164,-56.85697375,-13.23113577,3801.21,3760.85,,,,1,4365.08,79.54264692,3766.28,-62.38748418
3170,2018/4/23,3754.69,3787.4,3735.18,3766.33,90356291,,-64.16647679,-58.31887436,-11.69520486,3766.33,3754.69,,,,1,4365.08,79.54264692,3766.28,-62.38748418
3171,2018/4/24,3769.88,3854.43,3769.88,3843.49,114219525,,-57.8237026,-58.21984001,0.792274815,3843.49,3769.88,,,,,4365.08,79.54264692,3766.28,-62.38748418
3172,2018/4/25,3824.59,3838.69,3817.03,3828.7,78172612,,-53.37516211,-57.25090443,7.751484637,3828.7,3824.59,,,,,4365.08,79.54264692,3766.28,-62.38748418
3173,2018/4/26,3823.39,3828.71,3744.89,3755.49,87150641,,-55.12168837,-56.82506122,3.406745696,3823.39,3755.49,,,,,4365.08,79.54264692,3766.28,-62.38748418
3174,2018/4/27,3771.04,3776.98,3714.64,3756.88,89531726,,-55.75099882,-56.61024874,1.718499838,3771.04,3756.88,,,,,4365.08,79.54264692,3766.28,-62.38748418
3175,2018/5/2,3769.93,3787.3,3744.55,3763.65,83301035,,-55.06865232,-56.30192945,2.466554272,3769.93,3763.65,,,,,4365.08,79.54264692,3766.28,-62.38748418
3176,2018/5/3,3756.17,3797.53,3732.37,3793,93961118,,-51.56517683,-55.35457893,7.578804202,3793,3756.17,,,,,4365.08,79.54264692,3766.28,-62.38748418
3177,2018/5/4,3784.32,3801.52,3770.94,3774.6,71554288,,-49.70045755,-54.22375465,9.046594209,3784.32,3774.6,,,,,4365.08,79.54264692,3766.28,-62.38748418
3178,2018/5/7,3782.54,3834.59,3776.03,3834.19,87286195,,-42.91948994,-51.96290171,18.08682355,3834.19,3782.54,,,,,4365.08,79.54264692,3766.28,-62.38748418
3179,2018/5/8,3834.61,3892.07,3833.73,3878.68,94215157,,-33.5685952,-48.28404041,29.43089042,3878.68,3834.61,,,,,4365.08,79.54264692,3766.28,-62.38748418
3180,2018/5/9,3876.13,3878.94,3855.74,3871.62,66712966,,-26.4230384,-43.91184001,34.9776032,3876.13,3871.62,,,,,4365.08,79.54264692,3766.28,-62.38748418
3181,2018/5/10,3882.84,3894.49,3867.31,3893.06,70667809,,-18.81323706,-38.89211942,40.15776471,3893.06,3882.84,,,1,,4365.08,79.54264692,3766.28,-62.38748418
3182,2018/5/11,3902.15,3903.34,3871.95,3872.84,73356604,,-14.24973758,-33.96364305,39.42781094,3902.15,3872.84,,,1,,4365.08,79.54264692,3766.28,-62.38748418
3183,2018/5/14,3886.87,3919.3,3886.87,3909.29,81975999,,-7.604263772,-28.69176719,42.17500685,3909.29,3886.87,,,1,,4365.08,79.54264692,3766.28,-62.38748418
3184,2018/5/15,3920.14,3924.34,3892.92,3924.1,76049555,,-1.129613194,-23.17933639,44.0994464,3924.1,3920.14,,,1,,4365.08,79.54264692,3766.28,-62.38748418
3185,2018/5/16,3909.82,3923.34,3889.19,3892.84,71913646,,1.462316612,-18.25100579,39.42664481,3909.82,3892.84,,,1,,4365.08,79.54264692,3766.28,-62.38748418
3186,2018/5/17,3895.49,3899.51,3858.85,3864.05,59030123,,1.179728093,-14.36485902,31.08917422,3895.49,3864.05,,,,,4365.08,79.54264692,3766.28,-62.38748418
3187,2018/5/18,3860.16,3903.06,3841.9,3903.06,72613956,,4.05679147,-10.68052892,29.47464078,3903.06,3860.16,,,1,,4365.08,79.54264692,3766.28,-62.38748418
3188,2018/5/21,3925.54,3937.46,3913.6,3921.24,92641737,,7.714926121,-7.001437911,29.43272806,3925.54,3921.24,,,1,,4365.08,79.54264692,3766.28,-62.38748418
3189,2018/5/22,3918.82,3918.82,3881.17,3906.21,75368778,,9.294092288,-3.742331871,26.07284832,3918.82,3906.21,,,1,,4365.08,79.54264692,3766.28,-62.38748418
3190,2018/5/23,3898.27,3898.27,3854.58,3854.58,83722319,,6.306782678,-1.732508961,16.07858328,3898.27,3854.58,,,,,4365.08,79.54264692,3766.28,-62.38748418
3191,2018/5/24,3853.29,3859.1,3823.92,3827.22,68345022,,1.71186167,-1.043634835,5.510993011,3853.29,3827.22,,,,,4365.08,79.54264692,3766.28,-62.38748418
3192,2018/5/25,3823.74,3841.12,3804.14,3816.5,70836386,,-2.762812756,-1.387470419,-2.750684674,3823.74,3816.5,,,,,4365.08,79.54264692,3766.28,-62.38748418
3193,2018/5/28,3816.26,3846.55,3799.32,3833.26,71521132,,-4.900146706,-2.090005677,-5.620282058,3833.26,3816.26,,,,,4365.08,79.54264692,3766.28,-62.38748418
3194,2018/5/29,3824.19,3841.78,3800.67,3804.01,81552662,,-8.852187302,-3.442442002,-10.8194906,3824.19,3804.01,,,,,4365.08,79.54264692,3766.28,-62.38748418
3195,2018/5/30,3755.18,3767.89,3722.07,3723.37,87913285,,-18.28045629,-6.410044859,-23.74082286,3755.18,3723.37,,,,,4365.08,79.54264692,3766.28,-62.38748418
3196,2018/5/31,3749.3,3804.79,3742.53,3802.38,92666894,,-19.15616041,-8.959267969,-20.39378488,3802.38,3749.3,,1,,,4365.08,79.54264692,3766.28,-62.38748418
3197,2018/6/1,3789.67,3802.54,3753.84,3770.59,77821813,,-22.15990398,-11.59939517,-21.12101761,3789.67,3770.59,,,,,4365.08,79.54264692,3802.38,-19.15616041
3198,2018/6/4,3785.19,3813.41,3776.62,3807.58,76624341,,-21.30996057,-13.54150825,-15.53690464,3807.58,3785.19,,,,,4365.08,79.54264692,3802.38,-19.15616041
3199,2018/6/5,3811.29,3845.56,3800.93,3845.32,78687360,,-17.39060365,-14.31132733,-6.158552641,3845.32,3811.29,,,,,4365.08,79.54264692,3802.38,-19.15616041
3200,2018/6/6,3839.68,3848.33,3830.9,3837.35,73117237,,-14.75748238,-14.40055834,-0.713848073,3839.68,3837.35,,,,,4365.08,79.54264692,3802.38,-19.15616041
3201,2018/6/7,3846.94,3859.85,3827.69,3831.01,80256147,,-13.03207417,-14.12686151,2.18957467,3846.94,3831.01,,,,,4365.08,79.54264692,3802.38,-19.15616041
3202,2018/6/8,3819.45,3819.46,3759.27,3779.62,83337335,,-15.63123214,-14.42773563,-2.406993013,3819.45,3779.62,,,,,4365.08,79.54264692,3802.38,-19.15616041
3203,2018/6/11,3770.21,3792.55,3756.51,3779.98,68709834,,-17.46075782,-15.03434007,-4.852835494,3779.98,3770.21,,,,,4365.08,79.54264692,3802.38,-19.15616041
3204,2018/6/12,3783.19,3830.47,3765.26,3825.95,73206244,,-15.02804138,-15.03308033,0.010077907,3825.95,3783.19,,,,,4365.08,79.54264692,3802.38,-19.15616041
3205,2018/6/13,3814.62,3817.45,3782.07,3788.34,66377970,,-15.95103515,-15.2166713,-1.468727709,3814.62,3788.34,,,,,4365.08,79.54264692,3802.38,-19.15616041
3206,2018/6/14,3774.64,3808.16,3759.25,3773.37,68471322,,-17.68658827,-15.71065469,-3.951867166,3774.64,3773.37,,,,,4365.08,79.54264692,3802.38,-19.15616041
3207,2018/6/15,3763.04,3780.34,3737.43,3753.43,85488893,,-20.43545083,-16.65561392,-7.559673817,3763.04,3753.43,,,,,4365.08,79.54264692,3802.38,-19.15616041
3208,2018/6/19,3702.67,3712.82,3583.02,3621.12,160706542,,-32.91087931,-19.906667,-26.00842463,3702.67,3621.12,,,,,4365.08,79.54264692,3802.38,-19.15616041
3209,2018/6/20,3602.55,3649.34,3578.17,3635.44,86718098,,-41.16768648,-24.15887089,-34.01763118,3635.44,3602.55,,,,1,4365.08,79.54264692,3802.38,-19.15616041
3210,2018/6/21,3633.56,3673.56,3589.49,3592.97,93908552,,-50.55546775,-29.43819027,-42.23455497,3633.56,3592.97,,,,1,4365.08,79.54264692,3802.38,-19.15616041
3211,2018/6/22,3567.89,3609.08,3542.46,3608.9,75117864,,-56.06366712,-34.76328564,-42.60076297,3608.9,3567.89,,,,1,4365.08,79.54264692,3802.38,-19.15616041
3212,2018/6/25,3625.8,3631.03,3559.03,3560.48,79877078,,-63.60286985,-40.53120248,-46.14333474,3625.8,3560.48,,,,1,4365.08,79.54264692,3802.38,-19.15616041
3213,2018/6/26,3521.59,3541.78,3478.21,3531.11,84985269,,-71.12773957,-46.6505099,-48.95445934,3531.11,3521.59,,,,1,4365.08,79.54264692,3802.38,-19.15616041
3214,2018/6/27,3525.13,3537.66,3441.78,3459.26,81491817,,-81.94434417,-53.70927675,-56.47013483,3525.13,3459.26,,,,1,4365.08,79.54264692,3802.38,-19.15616041
3215,2018/6/28,3434.94,3477.06,3416.95,3423.53,75918051,,-92.33530966,-61.43448333,-61.80165265,3434.94,3423.53,,,,1,4365.08,79.54264692,3802.38,-19.15616041
3216,2018/6/29,3431.96,3512.38,3425.22,3510.98,77257031,,-92.44805687,-67.63719804,-49.62171766,3510.98,3431.96,,1,,1,4365.08,79.54264692,3802.38,-19.15616041
3217,2018/7/2,3504.46,3506.9,3383.5,3407.96,84351449,,-99.70097213,-74.04995286,-51.30203855,3504.46,3407.96,,,,1,4365.08,79.54264692,3510.98,-92.44805687
3218,2018/7/3,3410.48,3422.04,3319.29,3409.28,95278693,,-104.141963,-80.06835489,-48.14721629,3410.48,3409.28,,1,,1,4365.08,79.54264692,3510.98,-92.44805687
3219,2018/7/4,3398.78,3418.33,3359.09,3363.75,75157997,,-110.0665917,-86.06800225,-47.99717883,3398.78,3363.75,,,,1,4365.08,79.54264692,3409.28,-104.141963
3220,2018/7/5,3365.55,3398.49,3330.71,3342.44,81587981,,-115.1540176,-91.88520532,-46.53762457,3365.55,3342.44,,,,1,4365.08,79.54264692,3409.28,-104.141963
3221,2018/7/6,3347.06,3396.25,3295.73,3365.12,86097579,,-116.0183654,-96.71183733,-38.61305607,3365.12,3347.06,,1,,1,4365.08,79.54264692,3409.28,-104.141963
3222,2018/7/9,3378.91,3459.32,3378.91,3459.18,76601545,,-107.8700525,-98.94348035,-17.85314421,3459.18,3378.91,,,,,4365.08,79.54264692,3365.12,-116.0183654
3223,2018/7/10,3464.91,3474.14,3437.27,3467.52,69548823,,-99.59145913,-99.07307611,-1.036766048,3467.52,3464.91,,,,,4365.08,79.54264692,3365.12,-116.0183654
3224,2018/7/11,3398.93,3427.57,3375.14,3407.53,72040950,,-96.7559634,-98.60965357,3.707380329,3407.53,3398.93,,,,,4365.08,79.54264692,3365.12,-116.0183654
3225,2018/7/12,3403.33,3499.1,3403.33,3481.06,96353564,,-87.56614808,-96.40095247,17.66960878,3481.06,3403.33,,,,,4365.08,79.54264692,3365.12,-116.0183654
3226,2018/7/13,3488.5,3499.76,3474.91,3492.69,72955897,,-78.44049621,-92.80886122,28.73673002,3492.69,3488.5,,,,,4365.08,79.54264692,3365.12,-116.0183654
3227,2018/7/16,3488.97,3506.24,3459.73,3472.09,68281999,,-72.04016501,-88.65512198,33.22991393,3488.97,3472.09,,,,,4365.08,79.54264692,3365.12,-116.0183654
3228,2018/7/17,3466.42,3467.19,3420.97,3449.38,61983076,,-68.0163139,-84.52736036,33.02209292,3466.42,3449.38,,,,,4365.08,79.54264692,3365.12,-116.0183654
3229,2018/7/18,3456.61,3479.26,3430.16,3431.32,66530330,,-65.52929308,-80.7277469,30.39690765,3456.61,3431.32,,,,,4365.08,79.54264692,3365.12,-116.0183654
3230,2018/7/19,3444.8,3466.51,3417.96,3428.34,68477716,,-63.07172071,-77.19654167,28.24964191,3444.8,3428.34,,,,,4365.08,79.54264692,3365.12,-116.0183654
3231,2018/7/20,3426.46,3505.93,3398.95,3492.89,101984727,,-55.27821848,-72.81287703,35.06931709,3492.89,3426.46,,,,,4365.08,79.54264692,3365.12,-116.0183654
3232,2018/7/23,3471.86,3527.53,3464.65,3525.75,119036627,,-45.92093647,-67.43448892,43.0271049,3525.75,3471.86,,,,,4365.08,79.54264692,3365.12,-116.0183654
3233,2018/7/24,3530.66,3596.51,3530.66,3581.71,156912435,,-33.60237151,-60.66806544,54.13138785,3581.71,3530.66,,,,,4365.08,79.54264692,3365.12,-116.0183654
3234,2018/7/25,3589.51,3589.98,3566.31,3577.75,96758501,,-23.88403861,-53.31126007,58.85444293,3589.51,3577.75,,,,,4365.08,79.54264692,3365.12,-116.0183654
3235,2018/7/26,3583.32,3593.92,3528.64,3536.25,90349641,,-19.30831865,-46.51067179,54.40470626,3583.32,3536.25,,,,,4365.08,79.54264692,3365.12,-116.0183654
3236,2018/7/27,3533.77,3545.41,3512.7,3521.23,70178104,,-16.7014917,-40.54883577,47.69468814,3533.77,3521.23,,,1,,4365.08,79.54264692,3365.12,-116.0183654
3237,2018/7/30,3520.85,3550.9,3489.55,3515.08,82116995,,-14.95937381,-35.43094338,40.94313914,3520.85,3515.08,,,1,,4365.08,79.54264692,3365.12,-116.0183654
3238,2018/7/31,3510.47,3528.15,3493.15,3517.66,67980817,,-13.21817747,-30.9883902,35.54042545,3517.66,3510.47,,,1,,4365.08,79.54264692,3365.12,-116.0183654
3239,2018/8/1,3530.03,3543.61,3446.78,3447.39,90348617,,-17.30894185,-28.25250053,21.88711736,3530.03,3447.39,,,,,4365.08,79.54264692,3365.12,-116.0183654
3240,2018/8/2,3434.35,3434.35,3322.1,3370.96,101308727,,-26.41368383,-27.88473719,2.942106709,3434.35,3370.96,,,,,4365.08,79.54264692,3365.12,-116.0183654
3241,2018/8/3,3366.66,3381.34,3315.2,3315.28,70796910,,-37.68772745,-29.84533524,-15.68478442,3366.66,3315.28,,,,,4365.08,79.54264692,3365.12,-116.0183654
3242,2018/8/6,3312.82,3344.25,3257.69,3273.27,77975083,,-49.44240291,-33.76474877,-31.35530827,3312.82,3273.27,,,,,4365.08,79.54264692,3365.12,-116.0183654
3243,2018/8/7,3284.98,3368.96,3263.5,3368.87,91783916,,-50.46224946,-37.10424891,-26.7160011,3368.87,3284.98,,1,,,4365.08,79.54264692,3365.12,-116.0183654
3244,2018/8/8,3362.15,3368.16,3311.77,3314.51,79284865,,-55.02261642,-40.68792241,-28.66938802,3362.15,3314.51,,,,,4365.08,79.54264692,3368.87,-50.46224946
3245,2018/8/9,3303.48,3408.39,3299.62,3397.53,91957572,,-51.34583707,-42.81950535,-17.05266346,3397.53,3303.48,,,,,4365.08,79.54264692,3368.87,-50.46224946
3246,2018/8/10,3398.41,3424.04,3380.57,3405.02,68967299,,-47.28253887,-43.71211205,-7.140853641,3405.02,3398.41,,,,,4365.08,79.54264692,3368.87,-50.46224946
3247,2018/8/13,3369.98,3396.19,3336.7,3390.34,76191532,,-44.73126491,-43.91594262,-1.630644571,3390.34,3369.98,,,,,4365.08,79.54264692,3368.87,-50.46224946
3248,2018/8/14,3386.48,3391.73,3356.61,3372.91,60651446,,-43.61307289,-43.85536868,0.484591578,3386.48,3372.91,,,,,4365.08,79.54264692,3368.87,-50.46224946
3249,2018/8/15,3371.96,3372.14,3288.71,3291.98,68174055,,-48.69593586,-44.82348211,-7.74490749,3371.96,3291.98,,,,,4365.08,79.54264692,3368.87,-50.46224946
3250,2018/8/16,3251.86,3315.2,3231.56,3276.73,76547366,,-53.33982068,-46.52674983,-13.62614171,3276.73,3251.86,,,,,4365.08,79.54264692,3368.87,-50.46224946
3251,2018/8/17,3305.9,3311.57,3224.1,3229.62,67395413,,-60.12839346,-49.24707855,-21.76262981,3305.9,3229.62,,,,,4365.08,79.54264692,3368.87,-50.46224946
3252,2018/8/20,3238.22,3267.25,3209.01,3267.25,70904228,,-61.76002861,-51.74966856,-20.02072009,3267.25,3238.22,,1,,,4365.08,79.54264692,3368.87,-50.46224946
