zyzsm,zyzDTO,sxkm,zxkm,zxkmyq,sftj,zssftj,pcdm,pcmc,kldm,kb,yxdh,yxlqfspmxx,zydm,zymc,jhs,zydh,xn,xf,tishi,status,xh,ppkmz,kskldm,zyzmc,zyzdh,zysl
,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020202', 'zymc': '税收学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '7   ', 'zydh': '03', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120202', 'zymc': '市场营销', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '7   ', 'zydh': '10', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '11', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '3   ', 'zydh': '12', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '4   ', 'zydh': '13', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120803', 'zymc': '跨境电子商务', 'jhs': '4   ', 'zydh': '14', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '15', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8444,,050306,网络与新媒体,3   ,07,4,25000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",长春财经学院01专业组(不限),844401,6
,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020202', 'zymc': '税收学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '7   ', 'zydh': '03', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120202', 'zymc': '市场营销', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '7   ', 'zydh': '10', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '11', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '3   ', 'zydh': '12', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '4   ', 'zydh': '13', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120803', 'zymc': '跨境电子商务', 'jhs': '4   ', 'zydh': '14', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '15', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8444,,120201,工商管理,3   ,08,4,25000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",长春财经学院01专业组(不限),844401,6
,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020202', 'zymc': '税收学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '7   ', 'zydh': '03', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120202', 'zymc': '市场营销', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '7   ', 'zydh': '10', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '11', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '3   ', 'zydh': '12', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '4   ', 'zydh': '13', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120803', 'zymc': '跨境电子商务', 'jhs': '4   ', 'zydh': '14', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '15', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8444,,120202,市场营销,2   ,09,4,25000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",长春财经学院01专业组(不限),844401,6
,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020202', 'zymc': '税收学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '7   ', 'zydh': '03', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120202', 'zymc': '市场营销', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '7   ', 'zydh': '10', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '11', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '3   ', 'zydh': '12', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '4   ', 'zydh': '13', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120803', 'zymc': '跨境电子商务', 'jhs': '4   ', 'zydh': '14', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '15', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8444,,120203,会计学,7   ,10,4,26000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",长春财经学院01专业组(不限),844401,6
,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020202', 'zymc': '税收学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '7   ', 'zydh': '03', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120202', 'zymc': '市场营销', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '7   ', 'zydh': '10', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '11', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '3   ', 'zydh': '12', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '4   ', 'zydh': '13', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120803', 'zymc': '跨境电子商务', 'jhs': '4   ', 'zydh': '14', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '15', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8444,,120204,财务管理,4   ,11,4,26000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",长春财经学院01专业组(不限),844401,6
,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020202', 'zymc': '税收学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '7   ', 'zydh': '03', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120202', 'zymc': '市场营销', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '7   ', 'zydh': '10', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '11', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '3   ', 'zydh': '12', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '4   ', 'zydh': '13', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120803', 'zymc': '跨境电子商务', 'jhs': '4   ', 'zydh': '14', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '15', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8444,,120206,人力资源管理,3   ,12,4,25000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",长春财经学院01专业组(不限),844401,6
,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020202', 'zymc': '税收学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '7   ', 'zydh': '03', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120202', 'zymc': '市场营销', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '7   ', 'zydh': '10', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '11', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '3   ', 'zydh': '12', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '4   ', 'zydh': '13', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120803', 'zymc': '跨境电子商务', 'jhs': '4   ', 'zydh': '14', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '15', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8444,,120207,审计学,4   ,13,4,26000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",长春财经学院01专业组(不限),844401,6
,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020202', 'zymc': '税收学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '7   ', 'zydh': '03', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120202', 'zymc': '市场营销', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '7   ', 'zydh': '10', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '11', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '3   ', 'zydh': '12', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '4   ', 'zydh': '13', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120803', 'zymc': '跨境电子商务', 'jhs': '4   ', 'zydh': '14', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '15', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8444,,120803,跨境电子商务,4   ,14,4,25000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",长春财经学院01专业组(不限),844401,6
,"[{'zydm': '020101', 'zymc': '经济学', 'jhs': '3   ', 'zydh': '01', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020202', 'zymc': '税收学', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020301', 'zymc': '金融学', 'jhs': '7   ', 'zydh': '03', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '020401', 'zymc': '国际经济与贸易', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '3   ', 'zydh': '05', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '050306', 'zymc': '网络与新媒体', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '3   ', 'zydh': '08', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120202', 'zymc': '市场营销', 'jhs': '2   ', 'zydh': '09', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120203', 'zymc': '会计学', 'jhs': '7   ', 'zydh': '10', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '11', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120206', 'zymc': '人力资源管理', 'jhs': '3   ', 'zydh': '12', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '4   ', 'zydh': '13', 'xn': '4', 'xf': '26000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120803', 'zymc': '跨境电子商务', 'jhs': '4   ', 'zydh': '14', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}, {'zydm': '120901', 'zymc': '旅游管理', 'jhs': '3   ', 'zydh': '15', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844401'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8444,,120901,旅游管理,3   ,15,4,25000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",长春财经学院01专业组(不限),844401,6
该专业组各专业均在长春市宽城区学建大路1111号学习,"[{'zydm': '082801', 'zymc': '建筑学', 'jhs': '5   ', 'zydh': '01', 'xn': '5', 'xf': '26000', 'tishi': None, 'zyzdh': '844501'}, {'zydm': '082802', 'zymc': '城乡规划', 'jhs': '2   ', 'zydh': '02', 'xn': '5', 'xf': '26000', 'tishi': None, 'zyzdh': '844501'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '03', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844501'}, {'zydm': '120208', 'zymc': '资产评估', 'jhs': '6   ', 'zydh': '04', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844501'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '7   ', 'zydh': '05', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844501'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844501'}, {'zydm': '082803', 'zymc': '风景园林', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844501'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8445,,082801,建筑学,5   ,01,5,26000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",吉林建筑科技学院01专业组(不限),844501,6
该专业组各专业均在长春市宽城区学建大路1111号学习,"[{'zydm': '082801', 'zymc': '建筑学', 'jhs': '5   ', 'zydh': '01', 'xn': '5', 'xf': '26000', 'tishi': None, 'zyzdh': '844501'}, {'zydm': '082802', 'zymc': '城乡规划', 'jhs': '2   ', 'zydh': '02', 'xn': '5', 'xf': '26000', 'tishi': None, 'zyzdh': '844501'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '4   ', 'zydh': '03', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844501'}, {'zydm': '120208', 'zymc': '资产评估', 'jhs': '6   ', 'zydh': '04', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844501'}, {'zydm': '120207', 'zymc': '审计学', 'jhs': '7   ', 'zydh': '05', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844501'}, {'zydm': '050201', 'zymc': '英语(只招英语考生)', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844501'}, {'zydm': '082803', 'zymc': '风景园林', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '25000', 'tishi': None, 'zyzdh': '844501'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,8445,,082802,城乡规划,2   ,02,5,26000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",吉林建筑科技学院01专业组(不限),844501,6
