id,code,name,is985,is211,areaCode,areaName,type,typeName,ranking,phoneNo,officialWebsite,maleProportion,femaleProportion,descr,smallImgUrl,bigImgUrl,address,isAd,isTop,isGraduate,isCivilianrun,isIndependent,superior,superiorName,genre,genreName,summary,updateTime,status,isVip,zydm,zydh,zymc,zsjh,sxkm,zxkm,zxkmmc,zyzdh,zyzmc
2211,11647,浙江传媒学院,,,330000,浙江省,7,语言,2211,0571-86832600,zsw.cuz.edu.cn,,,"""浙江传媒学院素有“北有北广，南有浙广”之称，是国家新闻出版广电总局和浙江省人民政府共建高校，是目前全国培养广播影视及其他传媒专门人才的主要基地之一。建校30多年来学校为中央和地方传媒行业输送了大批专业人才。目前有全日制在校生13000余人，以传媒类和艺术类专业为主干，文经工管协调发展。中国第二大传媒类专业院校，中国十大影视学院之一。学校教学实验设备先进，已成为中国区域性广播影视资料中心。22层演播大楼拥有各种规格演播厅17个，是集教学、科研、社会服务三大功能于一体的广播电视节目生产基地。学校拥有两个校区，分别坐落于素有“人间天堂”美誉的杭州市和江南名城桐乡市。学校总占地1286亩，总建筑面积近61万平方米。其中，下沙校区占地786亩，建筑面积近45万平方米；桐乡校区占地500亩，建筑面积16万平方米。""",/photo/edu/logo/740.png,/photo/edu/university/740pic.png,杭州市下沙高教园区学源街998号(杭州下沙校区)；桐乡市梧桐街道逾桥西路998号(桐乡乌镇校区),,,,,,3,地方,0,公办院校,,2020-04-21T13:32:36,1,,,,,,,,,,
2212,11057,浙江科技学院,,,330000,浙江省,2,工科,2212,0571-85070165,zsb.zust.edu.cn,,,"""浙江科技学院（Zhejiang University of Science and Technology）简称“浙科院”，是一所由浙江省人民政府举办，以工学为主，集工学、艺术学、管理学、文学、理学、经济学为一体的多学科全日制省属公办普通高等学校，拥有硕士、学士学位授予权，外国留学生、华侨和港澳台学生招生资格，2010年入选卓越工程师教育培养计划。浙江科技学院前身为成立于1980年的浙江大学附属杭州工业专科学校；1983年，更名为杭州工业专科学校；1984年，更名为浙江大学附属杭州高等专科学校；1987年，更名为杭州高等专科学校；1992年，更名为杭州应用工程技术学院；2001年，更名为浙江科技学院。截至2016年4月，浙江科技学院共有小和山、安吉两个校区，小和山校区位于浙江杭州，规划土地面积1690亩，建筑面积45万平方米；安吉校区位于浙江安吉，占地面积500亩，建筑面积16.5万平方米；下设12个二级学院，3个教学部（中心），拥有20个硕士学位授权二级学科，54个本科专业；共有全日制本科生、研究生共16000余名，留学生1700余名，教职工近1300名。""",/photo/edu/logo/641.png,/photo/edu/university/641pic.png,浙江省杭州市西湖区留和路318号（小和山校区）,,,,,,3,地方,0,公办院校,,2021-06-08T09:05:07,1,,,,,,,,,,
2213,11482,浙江财经大学,,,330000,浙江省,8,财经,2213,0571-87557465 87557466,zs.zufe.edu.cn,41,59,"""浙江财经大学，坐落在浙江省会城市杭州市，是一所经济学科和管理学科特色明显，办学优势突出的多科性教学研究型省属财经大学，是浙江省财经管理骨干人才的重要培育基地。具有博士、硕士、学士学位授予权和外国留学生、港澳台学生招生权。 前身是创建于1974年的浙江财政银行学校，1987年经原国家教委批准成立浙江财经学院，原隶属于浙江省财政厅，后由浙江省人民政府主管。2013年经教育部批准更名为浙江财经大学。截至2016年10月，学院有全日制在校本科生和研究生25000余人（其中独立学院学生近万人），教职工1430余人，其中专任教师964人，正高职称153人、副高职称322人，高级职称教师占师资总量的49.3%；具有博士学位教师占专职教师总量51.4%；有下沙、文华和长安3个校区以及正在筹建中的浙江财经大学义乌校区  ，占地2300亩，总建筑面积97万平方米。""",/photo/edu/logo/715.png,/photo/edu/university/715pic.png,浙江省杭州市下沙高教园区学源街18号,,,,,,3,地方,0,公办院校,,2020-04-21T13:32:36,1,,,,,,,,,,
2214,10341,浙江农林大学,,,330000,浙江省,4,林业,2214,0571-63730908,zs.zafu.edu.cn,,,"""浙江农林大学（Zhejiang A & F University），简称浙农林大，位于浙江省临安市，是浙江省属全日制本科院校。学校创建于1958年，时称天目林学院，1966年更名为浙江林学院，2010年更名为浙江农林大学。学校是浙江省唯一的省属本科农林类高校，是浙江省人民政府和国家林业局共建高校。截至2017年3月，该校有东湖、衣锦两个校区，占地面积2500余亩，校舍建筑面积90余万平方米，仪器设备总值逾2.3亿元。设有16个学院（部），现有各类在校生近25000人，其中全日制本科生14000余人，研究生1900余人。学校有18个学院部，63个本科专业。""",/photo/edu/logo/285.png,/photo/edu/university/285pic.png,浙江省杭州市临安区武肃街666号,,,,,,3,地方,0,公办院校,,2020-04-21T13:32:36,1,,,,,,,,,,
2216,10344,浙江中医药大学,,,330000,浙江省,5,医药,2216,0571-86613520,zsb.zcmu.edu.cn,43,57,"""浙江中医药大学是一所以中医中药为主，医理工管文多学科协调发展的省属高校，是全国首批招收和培养中医药研究生、获得港澳台地区招生权、免试招收香港学生的高等中医药院校，是浙江省属高校中首批获得博士学位授予权、博士后科研流动站和国家重点学科的高校，拥有推荐优秀应届本科毕业生免试攻读硕士学位资格。学校前身是创办于1953年6月的浙江省中医进修学校，座落于历史文化名城浙江省杭州市钱塘江南岸，占地面积900亩，其中本部400亩，富春校区500亩，总建筑面积逾47万平方米，设有滨文校区和富春校区。截至2017年1月，学校现有本科专业28个，现有全日制在校生14282人（含独立学院——浙江中医药大学滨江学院），其中本科生11959人、硕士生1818人、博士生179人、学历留学生326人。拥有附属第一医院（浙江省中医院）、附属第二医院（浙江省新华医院）、附属第三医院（浙江省中山医院）3所直属附属医院和20所非直属附属医院。""",/photo/edu/logo/1501.png,/photo/edu/university/1501pic.png,浙江省杭州市滨江区滨文路548号（滨文校区）,,,,,,3,地方,0,公办院校,,2021-06-17T09:15:58,1,,,,,,,,,,
2221,11646,宁波大学,,,330000,浙江省,1,综合,2221,0574-87600233,zsb.nbu.edu.cn,52,48,"""宁波大学（Ningbo University），简称宁大，位于浙江省宁波市高教园区北区，是中华人民共和国教育部、浙江省、国家海洋局和宁波市共建的浙江省首批重点建设高校，教育部“卓越医生教育培养计划”“卓越农林人才教育培养计划”改革试点高校，国家“111计划”建设高校，是一所在改革开放中成长起来的新兴地方综合性大学。截至2017年3月，宁波大学材料科学、工程学、化学、临床医学4个学科进入ESI全球排名前1%  。在学校创建和发展过程中，众多海内外“宁波帮”和“帮宁波”人士给予了大量帮助和广泛支持。1986年由世界船王包玉刚先生捐资创立，邓小平同志题写校名，建校之初，由浙江大学、复旦大学、中国科学技术大学、北京大学、原杭州大学五校对口援建。1996年，原宁波大学、宁波师范学院和浙江水产学院宁波分院三校合并，组建新的宁波大学。截止2016年12月，宁波大学占地2738亩，校舍总建筑面积90.9万平方米；2015年，启动新建宁波大学梅山海洋科教园和慈溪校区，新增办学用地1400亩，在建工程面积47.3万平方米。学校建有浙江省高校高等教育数字资源中心宁波分中心，拥有1家直属附属医院、7家非直属附属医院和8家教学医院。有教职工2600余名；普通全日制在校本科生26671名，各类研究生6131名，成人教育学生19255名。并举办一所独立学院——宁波大学科学技术学院。""",/photo/edu/logo/739.png,/photo/edu/university/739pic.png,浙江省宁波市江北区风华路818号,,2,,,,3,地方,0,公办院校,,2021-06-18T17:50:17,1,,,,,,,,,,
2223,10349,绍兴文理学院,,,330000,浙江省,6,师范,2223,0575-88345555,zs.usx.edu.cn,42,58,"""绍兴文理学院（Shaoxing University）是一所由绍兴市人民政府举办，并经中华人民共和国教育部批准成立的普通全日制综合性高等院校，也是硕士学位授予单位，学校坐落于中国首批历史文化名城——绍兴。绍兴文理学院组建于1996年，由原绍兴师范专科学校与原绍兴高等专科学校合并而成，此后绍兴卫生学校、上虞师范学校和绍兴建工中专等学校相继并入；其前身可以追溯至1909年（清宣统元年）创立的山会初级师范学堂，鲁迅先生曾出任山会师范学堂监督（校长）。截至2016年12月，绍兴文理学院共拥有风则江（河东、河西）、南山、兰亭、上虞、镜湖等五个校区，校园占地面积2058.45亩，校舍总建筑面积75万平方米，教学科研仪器设备总值2.89亿元，馆藏纸质图书231万册，电子图书约128万册，下设18个二级学院和1个独立学院，开设本科专业70（2017年3月数据）个，高职专科专业5个，拥有教职工2342人，其中专任教师1159人，共有各类全日制在校学生2.4万余人。""",/photo/edu/logo/290.png,/photo/edu/university/290pic.png,浙江省绍兴市越城区环城西路508号,,,,,,3,地方,0,公办院校,,2021-06-15T11:09:59,1,,,,,,,,,,
2228,10351,温州大学,,,330000,浙江省,1,综合,2228,0577-86680800,zs.wzu.edu.cn,53,47,"""温州大学（Wenzhou University），简称温大，位于浙江温州，由温州市人民政府举办，是一所地方综合性大学。国家“卓越工程师教育培养计划”实施高校，“全国首批创新创业示范高校”，“浙江省国际化特色高校”建设单位。荣获2017广州日报全国应用大学排行榜第一名，并且入围校友会全国非211高校百强榜单。温州大学办学历史可追溯到温州近代著名爱国爱乡人士黄溯初先生1933年创办的温州师范学校。1987年升格为温州师范学院。温州教育学院、温州幼儿师范学校、瑞安师范学校、平阳师范学校先后并入温州师范学院。2006年，温州师范学院、温州大学（专科）合并组建新的温州大学。截至2016年10月，占地总面积1985亩，分茶山校区和学院路校区，校舍面积96.23万平方米，教学科研仪器设备总值5.15亿元，馆藏纸质图书总量为268.8万册（含独立学院），现刊1512种。 电子图书约177.5万册，各类中外文电子期刊和资料数据库66个。下设17个二级学院，举办有57个本科专业，6个学术型一级学科硕士点，40个学术型二级学科硕士点，招收教育硕士和工程硕士两个专业型硕士学科20个专业领域。全日制在校生14267人，各类成人继续教育学生10964人。""",/photo/edu/logo/291.png,/photo/edu/university/291pic.png,温州市茶山高教园区,,,,,,3,地方,0,公办院校,,2020-05-27T10:18:29,1,,,,,,,,,,
2231,10354,嘉兴学院,,,330000,浙江省,8,财经,2231,0573-83640000,zsb.zjxu.edu.cn,50,50,"""嘉兴学院（Jiaxing University），简称嘉院，位于浙江省嘉兴市，是2000年3月经国家教育部批准，由原浙江经济高等专科学校和嘉兴高等专科学校合并组建的普通本科高校，实行“省市共建共管，以省为主”的管理体制。此后平湖师范学校、嘉兴卫生学校、浙江会计学校和嘉兴市粮食干部学校等四校相继并入。截止2017年2月28日，嘉兴学院共有越秀、梁林和平湖3个校区，校园面积1800亩，校舍建筑面积62万平方米。学校教学科研仪器设备总值超2亿元，图书馆藏书148万册，电子图书120万册。设有15个教学单位，设有52个本科专业，7个专科专业。有教职工1600人，全日制在校本科生15000余人（不含独立学院），成人教育在册学生1万人；并举办一个独立学院——嘉兴学院南湖学院。""",/photo/edu/logo/294.png,/photo/edu/university/294pic.png,浙江省嘉兴市嘉杭路118号（梁林校区）,,,,,,3,地方,0,公办院校,,2017-05-19T13:19:00,1,,,,,,,,,,
2240,14275,浙江外国语学院,,,330000,浙江省,7,语言,2240,0571-88213107,zs.zisu.edu.cn,36,64,"""浙江外国语学院（Zhejiang International Studies University），简称浙外，是省属全日制普通本科高校，坐落于浙江省杭州市。前身为创建于1955 年的浙江教育学院（成人教育学院）。1994年开始普通本科教育。2010年，教育部批准学校改制并更名为浙江外国语学院。截止2017年5月3日，学校共有文三路、小和山两个校区，总占地面积645亩，建筑面积23万平方米。开设30个本科专业，6个专科专业 ，1个“3+2”五年制高职专业（音乐表演）；有专任教师391人；有全日制在校生（含留学生）7966人""",/photo/edu/logo/1412.png,/photo/edu/university/1412pic.png,浙江省杭州市西湖区留和路299号,,,,,,3,地方,0,公办院校,,2021-06-08T09:05:07,1,,,,,,,,,,
