code,name,industry,area
300479,神思电子,软件服务,山东
300308,中际旭创,通信设备,山东
002287,奇正藏药,中成药,西藏
000882,华联股份,百货,北京
600818,中路股份,文教休闲,上海
002515,金字火腿,食品,浙江
000893,*ST东凌,食品,广东
300224,正海磁材,元器件,山东
000739,普洛药业,化学制药,浙江
603020,爱普股份,食品,上海
300331,苏大维格,元器件,江苏
002859,洁美科技,元器件,浙江
002435,长江润发,化学制药,江苏
603828,柯利达,装修装饰,江苏
603677,奇精机械,机械基件,浙江
000751,锌业股份,铅锌,辽宁
000665,湖北广电,影视音像,湖北
600612,老凤祥,服饰,上海
002837,英维克,专用机械,深圳
002223,鱼跃医疗,医疗保健,江苏
002811,亚泰国际,装修装饰,深圳
603123,翠微股份,百货,北京
603214,爱婴室,百货,上海
002610,爱康科技,电气设备,江苏
300362,天翔环境,环境保护,四川
002876,三利谱,元器件,深圳
300422,博世科,环境保护,广西
600118,中国卫星,航空,北京
002027,分众传媒,影视音像,广东
000691,亚太实业,区域地产,甘肃
603861,白云电器,电气设备,广东
300645,正元智慧,软件服务,浙江
002757,南兴装备,家居用品,广东
002770,科迪乳业,乳制品,河南
600713,南京医药,医药商业,江苏
000959,首钢股份,普钢,北京
000100,TCL 集团,家用电器,广东
601579,会稽山,红黄药酒,浙江
603676,卫信康,化学制药,西藏
002836,新宏泽,广告包装,广东
300102,乾照光电,半导体,福建
300003,乐普医疗,医疗保健,北京
603602,纵横通信,通信设备,浙江
601179,中国西电,电气设备,陕西
600211,西藏药业,中成药,西藏
002526,山东矿机,工程机械,山东
002838,道恩股份,塑料,山东
603016,新宏泰,电气设备,江苏
300427,红相股份,电气设备,福建
002633,申科股份,机械基件,浙江
000697,炼石航空,航空,陕西
600539,ST狮头,水泥,山西
300765,新诺威,食品,河北
002397,梦洁股份,纺织,湖南
000564,供销大集,百货,陕西
002327,富安娜,纺织,深圳
000733,振华科技,元器件,贵州
600502,安徽水利,建筑施工,安徽
002268,卫 士 通,软件服务,四川
300132,青松股份,化工原料,福建
300565,科信技术,通信设备,深圳
002569,步森股份,服饰,浙江
600011,华能国际,火力发电,北京
300169,天晟新材,塑料,江苏
603938,三孚股份,化工原料,河北
000990,诚志股份,化工原料,江西
600697,欧亚集团,百货,吉林
000617,中油资本,多元金融,山东
603225,新凤鸣,化纤,浙江
600689,上海三毛,纺织,上海
601319,中国人保,保险,北京
000557,西部创业,铁路,宁夏
000505,京粮控股,食品,海南
601969,海南矿业,普钢,海南
002492,恒基达鑫,仓储物流,广东
000153,丰原药业,化学制药,安徽
000803,金宇车城,纺织,四川
601500,通用股份,汽车配件,江苏
002048,宁波华翔,汽车配件,浙江
300075,数字政通,软件服务,北京
603058,永吉股份,广告包装,贵州
300289,利德曼,生物制药,北京
000922,佳电股份,电气设备,黑龙江
601231,环旭电子,元器件,上海
603233,大参林,医药商业,广东
002304,洋河股份,白酒,江苏
002133,广宇集团,全国地产,浙江
600705,中航资本,多元金融,黑龙江
300556,丝路视觉,软件服务,深圳
000679,大连友谊,百货,辽宁
300535,达威股份,化工原料,四川
603883,老百姓,医药商业,湖南
601872,招商轮船,水运,上海
600298,安琪酵母,食品,湖北
601218,吉鑫科技,机械基件,江苏
300740,御家汇,日用化工,湖南
000089,深圳机场,机场,深圳
603709,中源家居,家居用品,浙江
600658,电子城,园区开发,北京
300729,乐歌股份,家居用品,浙江
600990,四创电子,通信设备,安徽
600885,宏发股份,电气设备,湖北
002671,龙泉股份,其他建材,山东
603332,苏州龙杰,化纤,江苏
600448,华纺股份,纺织,山东
600886,国投电力,水力发电,北京
603001,奥康国际,服饰,浙江
002436,兴森科技,元器件,深圳
000709,河钢股份,普钢,河北
000585,*ST东电,电气设备,海南
002536,西泵股份,汽车配件,河南
603848,好太太,家居用品,广东
601226,华电重工,专用机械,北京
600311,荣华实业,黄金,甘肃
300539,横河模具,塑料,浙江
600302,标准股份,纺织机械,陕西
000655,金岭矿业,普钢,山东
603351,威尔药业,化学制药,江苏
300487,蓝晓科技,化工原料,陕西
300073,当升科技,矿物制品,北京
603389,亚振家居,家居用品,江苏
300389,艾比森,半导体,深圳
300538,同益股份,批发业,深圳
002016,世荣兆业,区域地产,广东
002707,众信旅游,旅游服务,北京
002039,黔源电力,水力发电,贵州
600280,中央商场,百货,江苏
603698,航天工程,专用机械,北京
000060,中金岭南,铅锌,深圳
300707,威唐工业,专用机械,江苏
300532,今天国际,软件服务,深圳
600959,江苏有线,影视音像,江苏
002482,广田集团,装修装饰,深圳
002432,九安医疗,医疗保健,天津
600750,江中药业,中成药,江西
603703,盛洋科技,通信设备,浙江
603588,高能环境,环境保护,北京
300053,欧比特,半导体,广东
000863,三湘印象,区域地产,上海
300344,太空智造,其他建材,北京
603131,上海沪工,专用机械,上海
002174,游族网络,互联网,福建
603077,和邦生物,化工原料,四川
000513,丽珠集团,中成药,广东
601003,柳钢股份,普钢,广西
002533,金杯电工,电气设备,湖南
300159,新研股份,农用机械,新疆
002348,高乐股份,文教休闲,广东
600025,华能水电,水力发电,云南
002256,兆新股份,染料涂料,深圳
300547,川环科技,橡胶,四川
603181,皇马科技,化工原料,浙江
002083,孚日股份,纺织,山东
000516,国际医学,百货,陕西
603378,亚士创能,染料涂料,上海
603556,海兴电力,电器仪表,浙江
300724,捷佳伟创,专用机械,深圳
601098,中南传媒,出版业,湖南
002621,美吉姆,专用机械,辽宁
603880,南卫股份,医疗保健,江苏
002455,百川股份,化工原料,江苏
300066,三川智慧,电器仪表,江西
600613,神奇制药,中成药,上海
000988,华工科技,电器仪表,湖北
300222,科大智能,电气设备,上海
601766,中国中车,运输设备,北京
300514,友讯达,通信设备,深圳
600111,北方稀土,小金属,内蒙
603238,诺邦股份,纺织,浙江
000630,铜陵有色,铜,安徽
300113,顺网科技,互联网,浙江
300233,金城医药,化学制药,山东
603298,杭叉集团,专用机械,浙江
600897,厦门空港,机场,福建
002568,百润股份,红黄药酒,上海
002919,名臣健康,日用化工,广东
002747,埃斯顿,机械基件,江苏
300258,精锻科技,汽车配件,江苏
603658,安图生物,医疗保健,河南
603701,德宏股份,汽车配件,浙江
000908,景峰医药,化学制药,湖南
002342,巨力索具,机械基件,河北
603458,勘设股份,建筑施工,贵州
600468,百利电气,电气设备,天津
002365,永安药业,化学制药,湖北
002154,报 喜 鸟,服饰,浙江
603818,曲美家居,家居用品,北京
002332,仙琚制药,生物制药,浙江
603035,常熟汽饰,汽车配件,江苏
002696,百洋股份,渔业,广西
600567,山鹰纸业,造纸,安徽
000589,黔轮胎Ａ,汽车配件,贵州
600037,歌华有线,影视音像,北京
002697,红旗连锁,超市连锁,四川
002018,*ST华信,农药化肥,安徽
002003,伟星股份,服饰,浙江
600645,中源协和,生物制药,天津
002561,徐家汇,百货,上海
601222,林洋能源,电器仪表,江苏
600491,龙元建设,建筑施工,浙江
600022,山东钢铁,普钢,山东
300759,康龙化成,化学制药,北京
300684,中石科技,化工原料,北京
002404,嘉欣丝绸,纺织,浙江
002254,泰和新材,化纤,山东
600843,上工申贝,纺织机械,上海
002940,昂利康,化学制药,浙江
603879,永悦科技,化工原料,福建
600513,联环药业,化学制药,江苏
600251,冠农股份,农业综合,新疆
000825,太钢不锈,特种钢,山西
600601,方正科技,电脑设备,上海
002233,塔牌集团,水泥,广东
601996,丰林集团,林业,广西
600097,开创国际,渔业,上海
600225,天津松江,区域地产,天津
002792,通宇通讯,通信设备,广东
002654,万润科技,半导体,深圳
002391,长青股份,农药化肥,江苏
601169,北京银行,银行,北京
300257,开山股份,机械基件,浙江
300585,奥联电子,汽车配件,江苏
300239,东宝生物,生物制药,内蒙
002895,川恒股份,化工原料,贵州
002922,伊戈尔,电气设备,广东
600675,中华企业,区域地产,上海
002925,盈趣科技,元器件,福建
300624,万兴科技,软件服务,西藏
300548,博创科技,元器件,浙江
603399,吉翔股份,小金属,辽宁
300412,迦南科技,医疗保健,浙江
000430,张家界,旅游景点,湖南
300178,腾邦国际,旅游服务,深圳
300424,航新科技,航空,广东
002452,长高集团,电气设备,湖南
600328,兰太实业,化工原料,内蒙
600428,中远海特,水运,广东
601985,中国核电,新型电力,北京
600820,隧道股份,建筑施工,上海
300626,华瑞股份,电气设备,浙江
603803,瑞斯康达,通信设备,北京
002484,江海股份,元器件,江苏
600854,春兰股份,家用电器,江苏
000066,中国长城,电脑设备,深圳
600108,亚盛集团,农业综合,甘肃
601366,利群股份,百货,山东
300150,世纪瑞尔,软件服务,北京
300583,赛托生物,生物制药,山东
000895,双汇发展,食品,河南
300335,迪森股份,供气供热,广东
002328,新朋股份,汽车配件,上海
002948,青岛银行,银行,山东
002389,航天彩虹,元器件,浙江
600010,包钢股份,普钢,内蒙
300607,拓斯达,专用机械,广东
000166,申万宏源,证券,新疆
002030,达安基因,生物制药,广东
002053,云南能投,食品,云南
000861,海印股份,房产服务,广东
603096,新经典,出版业,天津
600850,华东电脑,软件服务,上海
600650,锦江投资,公共交通,上海
600592,龙溪股份,机械基件,福建
600183,生益科技,元器件,广东
600293,三峡新材,玻璃,湖北
300649,杭州园林,建筑施工,浙江
002542,中化岩土,建筑施工,北京
000045,深纺织Ａ,纺织,深圳
600523,贵航股份,汽车配件,贵州
600331,宏达股份,铅锌,四川
603086,先达股份,农药化肥,山东
002781,奇信股份,装修装饰,深圳
000600,建投能源,火力发电,河北
600257,大湖股份,渔业,湖南
600557,康缘药业,中成药,江苏
002262,恩华药业,化学制药,江苏
603090,宏盛股份,专用机械,江苏
300732,设研院,建筑施工,河南
603288,海天味业,食品,广东
002646,青青稞酒,白酒,青海
002434,万里扬,汽车配件,浙江
603636,南威软件,软件服务,福建
002201,九鼎新材,玻璃,江苏
000016,深康佳Ａ,家用电器,深圳
002358,森源电气,电气设备,河南
601878,浙商证券,证券,浙江
600555,海航创新,旅游服务,海南
002236,大华股份,电器仪表,浙江
002110,三钢闽光,普钢,福建
603196,日播时尚,服饰,上海
600223,鲁商置业,区域地产,山东
603885,吉祥航空,空运,上海
600879,航天电子,航空,湖北
601717,郑煤机,工程机械,河南
603768,常青股份,汽车配件,安徽
000536,华映科技,元器件,福建
603976,正川股份,医疗保健,重庆
002870,香山股份,电器仪表,广东
000902,新洋丰,农药化肥,湖北
601058,赛轮轮胎,汽车配件,山东
600676,交运股份,公共交通,上海
603055,台华新材,纺织,浙江
002915,中欣氟材,化工原料,浙江
601991,大唐发电,火力发电,北京
600641,万业企业,区域地产,上海
002352,顺丰控股,仓储物流,深圳
000716,黑芝麻,食品,广西
002004,华邦健康,化学制药,重庆
603585,苏利股份,化工原料,江苏
300664,鹏鹞环保,环境保护,江苏
000778,新兴铸管,钢加工,河北
600066,宇通客车,汽车整车,河南
002550,千红制药,生物制药,江苏
300358,楚天科技,医疗保健,湖南
002421,达实智能,软件服务,深圳
600227,圣济堂,农药化肥,贵州
000636,风华高科,元器件,广东
600822,上海物贸,商贸代理,上海
600483,福能股份,火力发电,福建
002873,新天药业,中成药,贵州
300121,阳谷华泰,化工原料,山东
300712,永福股份,建筑施工,福建
601116,三江购物,超市连锁,浙江
603025,大豪科技,电脑设备,北京
000503,国新健康,医疗保健,海南
300675,建科院,建筑施工,深圳
600543,莫高股份,红黄药酒,甘肃
600757,长江传媒,出版业,湖北
600881,亚泰集团,水泥,吉林
002024,苏宁易购,电器连锁,江苏
603773,沃格光电,元器件,江西
300484,蓝海华腾,电气设备,深圳
601008,连云港,港口,江苏
600027,华电国际,火力发电,山东
600162,香江控股,全国地产,深圳
600684,珠江实业,全国地产,广东
002926,华西证券,证券,四川
603369,今世缘,白酒,江苏
603313,梦百合,家居用品,江苏
601858,中国科传,出版业,北京
002015,霞客环保,化纤,江苏
002187,广百股份,百货,广东
000078,海王生物,生物制药,深圳
600090,同济堂,医药商业,新疆
300478,杭州高新,橡胶,浙江
002172,澳洋健康,化纤,江苏
300263,隆华科技,专用机械,河南
600026,中远海能,水运,上海
002499,科林环保,环境保护,江苏
002818,富森美,房产服务,四川
300278,华昌达,专用机械,湖北
603045,福达合金,电气设备,浙江
002068,黑猫股份,化工原料,江西
300636,同和药业,化学制药,江西
601005,重庆钢铁,普钢,重庆
002266,浙富控股,电气设备,浙江
002433,太安堂,中成药,广东
300597,吉大通信,通信设备,吉林
002167,东方锆业,小金属,广东
002196,方正电机,纺织机械,浙江
300625,三雄极光,半导体,广东
603477,振静股份,纺织,四川
600597,光明乳业,乳制品,上海
002749,国光股份,农药化肥,四川
300721,怡达股份,化工原料,江苏
300452,山河药辅,化学制药,安徽
000719,中原传媒,出版业,河南
601199,江南水务,水务,江苏
002860,星帅尔,电气设备,浙江
300703,创源文化,文教休闲,浙江
300676,华大基因,医疗保健,深圳
600299,安迪苏,化学制药,北京
002326,永太科技,化工原料,浙江
002659,凯文教育,文教休闲,江苏
300384,三联虹普,纺织机械,北京
300100,双林股份,汽车服务,浙江
300304,云意电气,汽车配件,江苏
603076,乐惠国际,专用机械,浙江
000548,湖南投资,路桥,湖南
603197,保隆科技,汽车配件,上海
000519,中兵红箭,矿物制品,湖南
000620,新华联,全国地产,北京
000420,吉林化纤,化纤,吉林
002280,联络互动,软件服务,浙江
600977,中国电影,影视音像,北京
603589,口子窖,白酒,安徽
603358,华达科技,汽车配件,江苏
002521,齐峰新材,造纸,山东
600679,上海凤凰,文教休闲,上海
300142,沃森生物,生物制药,云南
300226,上海钢联,互联网,上海
002273,水晶光电,元器件,浙江
600969,郴电国际,水力发电,湖南
600052,浙江广厦,区域地产,浙江
600012,皖通高速,路桥,安徽
002527,新时达,电器仪表,上海
601288,农业银行,银行,北京
002226,江南化工,化工原料,安徽
000830,鲁西化工,农药化肥,山东
002544,杰赛科技,软件服务,广东
002295,精艺股份,铜,广东
002725,跃岭股份,汽车配件,浙江
002119,康强电子,半导体,浙江
600809,山西汾酒,白酒,山西
600789,鲁抗医药,化学制药,山东
600824,益民集团,百货,上海
002779,中坚科技,农用机械,浙江
603989,艾华集团,元器件,湖南
603918,金桥信息,软件服务,上海
002060,粤 水 电,建筑施工,广东
601598,中国外运,仓储物流,北京
300114,中航电测,元器件,陕西
002346,柘中股份,电气设备,上海
603002,宏昌电子,化工原料,广东
603379,三美股份,化工原料,浙江
600198,*ST大唐,通信设备,北京
300637,扬帆新材,化工原料,浙江
600569,安阳钢铁,普钢,河南
002595,豪迈科技,专用机械,山东
002475,立讯精密,元器件,深圳
002936,郑州银行,银行,河南
002031,巨轮智能,汽车配件,广东
600890,中房股份,区域地产,北京
601016,节能风电,新型电力,北京
002503,搜于特,服饰,广东
002429,兆驰股份,家用电器,深圳
002202,金风科技,电气设备,新疆
300120,经纬辉开,电气设备,天津
000666,经纬纺机,纺织机械,北京
300428,四通新材,铝,河北
002566,益盛药业,中成药,吉林
600295,鄂尔多斯,小金属,内蒙
600993,马应龙,中成药,湖北
600962,国投中鲁,软饮料,北京
603488,展鹏科技,电气设备,江苏
601975,长航油运,水运,江苏
000811,冰轮环境,工程机械,山东
300272,开能健康,环境保护,上海
600782,新钢股份,普钢,江西
002430,杭氧股份,化工机械,浙江
000952,广济药业,化学制药,湖北
000008,神州高铁,运输设备,北京
300036,超图软件,软件服务,北京
603393,新天然气,供气供热,新疆
600540,新赛股份,种植业,新疆
600189,吉林森工,林业,吉林
300175,朗源股份,食品,山东
300388,国祯环保,环境保护,安徽
002153,石基信息,软件服务,北京
000767,漳泽电力,火力发电,山西
000759,中百集团,超市连锁,湖北
600692,亚通股份,房产服务,上海
600060,海信电器,家用电器,山东
000797,中国武夷,全国地产,福建
600743,华远地产,区域地产,北京
300466,赛摩电气,电器仪表,江苏
002619,艾格拉斯,互联网,浙江
600702,舍得酒业,白酒,四川
300439,美康生物,医疗保健,浙江
600077,宋都股份,全国地产,浙江
000591,太阳能,新型电力,重庆
300720,海川智能,电器仪表,广东
603797,联泰环保,环境保护,广东
600196,复星医药,化学制药,上海
601186,中国铁建,建筑施工,北京
600593,大连圣亚,旅游服务,辽宁
300374,恒通科技,其他建材,北京
300014,亿纬锂能,电气设备,广东
002921,联诚精密,汽车配件,山东
000605,渤海股份,水务,北京
300280,紫天科技,专用机械,江苏
002372,伟星新材,其他建材,浙江
002076,雪 莱 特,家用电器,广东
002917,金奥博,化工原料,深圳
300706,阿石创,元器件,福建
300695,兆丰股份,汽车配件,浙江
600629,华建集团,建筑施工,上海
600300,维维股份,软饮料,江苏
300080,易成新能,半导体,河南
300385,雪浪环境,环境保护,江苏
002942,新农股份,农药化肥,浙江
300287,飞利信,软件服务,北京
603166,福达股份,汽车配件,广西
600710,苏美达,工程机械,江苏
600062,华润双鹤,化学制药,北京
000802,北京文化,影视音像,北京
600420,现代制药,化学制药,上海
002343,慈文传媒,影视音像,浙江
002086,ST东海洋,渔业,山东
600928,西安银行,银行,陕西
002241,歌尔股份,元器件,山东
600880,博瑞传播,广告包装,四川
600312,平高电气,电气设备,河南
600575,皖江物流,水运,安徽
600129,太极集团,中成药,重庆
300126,锐奇股份,轻工机械,上海
300613,富瀚微,半导体,上海
600187,国中水务,水务,黑龙江
300241,瑞丰光电,半导体,深圳
002403,爱仕达,家用电器,浙江
600016,民生银行,银行,北京
002641,永高股份,塑料,浙江
002073,软控股份,软件服务,山东
000031,大悦城,全国地产,深圳
600609,金杯汽车,汽车配件,辽宁
300096,易联众,软件服务,福建
300584,海辰药业,化学制药,江苏
603661,恒林股份,家居用品,浙江
603301,振德医疗,医疗保健,浙江
300307,慈星股份,纺织机械,浙江
300323,华灿光电,半导体,湖北
603667,五洲新春,机械基件,浙江
603063,禾望电气,电气设备,深圳
002065,东华软件,软件服务,北京
000901,航天科技,航空,黑龙江
603958,哈森股份,服饰,江苏
300575,中旗股份,农药化肥,江苏
000520,长航凤凰,水运,湖北
300671,富满电子,半导体,深圳
601998,中信银行,银行,北京
300034,钢研高纳,小金属,北京
603116,红蜻蜓,服饰,浙江
002771,真视通,软件服务,北京
000968,蓝焰控股,煤炭开采,山西
600727,鲁北化工,农药化肥,山东
002459,天业通联,工程机械,河北
603038,华立股份,装修装饰,广东
600894,广日股份,运输设备,广东
000592,平潭发展,林业,福建
300134,大富科技,通信设备,深圳
600649,城投控股,区域地产,上海
300516,久之洋,电器仪表,湖北
600723,首商股份,百货,北京
300005,探路者,服饰,北京
300437,清水源,化工原料,河南
002687,乔治白,服饰,浙江
600665,天地源,全国地产,陕西
600497,驰宏锌锗,铅锌,云南
601828,美凯龙,其他商业,上海
000416,民生控股,多元金融,山东
600648,外高桥,园区开发,上海
300407,凯发电气,电气设备,天津
300670,大烨智能,电气设备,江苏
002763,汇洁股份,服饰,深圳
002386,天原集团,化工原料,四川
300285,国瓷材料,陶瓷,山东
002843,泰嘉股份,钢加工,湖南
000526,紫光学大,文教休闲,福建
600740,山西焦化,焦炭加工,山西
600336,澳柯玛,家用电器,山东
002882,金龙羽,电气设备,深圳
000036,华联控股,全国地产,深圳
600919,江苏银行,银行,江苏
603518,维格娜丝,服饰,江苏
600533,栖霞建设,区域地产,江苏
002702,海欣食品,食品,福建
600495,晋西车轴,运输设备,山西
002932,明德生物,医疗保健,湖北
002448,中原内配,汽车配件,河南
600369,西南证券,证券,重庆
300606,金太阳,矿物制品,广东
600433,冠豪高新,造纸,广东
600836,界龙实业,广告包装,上海
600406,国电南瑞,软件服务,江苏
300314,戴维医疗,医疗保健,浙江
300485,赛升药业,生物制药,北京
603648,畅联股份,仓储物流,上海
002168,惠程科技,电气设备,深圳
300474,景嘉微,元器件,湖南
002835,同为股份,元器件,深圳
601966,玲珑轮胎,汽车配件,山东
300174,元力股份,化工原料,福建
600835,上海机电,运输设备,上海
002019,亿帆医药,化学制药,浙江
600439,瑞贝卡,服饰,河南
300493,润欣科技,通信设备,上海
002205,国统股份,其他建材,新疆
300592,华凯创意,软件服务,湖南
002270,华明装备,电气设备,山东
300330,华虹计通,软件服务,上海
300443,金雷股份,专用机械,山东
002799,环球印务,广告包装,陕西
600596,新安股份,农药化肥,浙江
600019,宝钢股份,普钢,上海
600395,盘江股份,煤炭开采,贵州
002797,第一创业,证券,深圳
600400,红豆股份,服饰,江苏
600015,华夏银行,银行,北京
601727,上海电气,电气设备,上海
002043,兔 宝 宝,其他建材,浙江
603277,银都股份,专用机械,浙江
000633,合金投资,综合类,新疆
000518,四环生物,生物制药,江苏
600929,湖南盐业,食品,湖南
002377,国创高新,石油加工,湖北
300486,东杰智能,专用机械,山西
603018,中设集团,建筑施工,江苏
002314,南山控股,区域地产,深圳
002224,三 力 士,橡胶,浙江
600653,申华控股,汽车服务,上海
600168,武汉控股,水务,湖北
603067,振华股份,化工原料,湖北
600668,尖峰集团,水泥,浙江
603328,依顿电子,元器件,广东
000731,四川美丰,农药化肥,四川
002785,万里石,其他建材,福建
002152,广电运通,电脑设备,广东
603917,合力科技,汽车配件,浙江
603633,徕木股份,元器件,上海
603869,新智认知,软件服务,广西
300537,广信材料,染料涂料,江苏
600711,盛屯矿业,小金属,福建
600522,中天科技,通信设备,江苏
600896,览海投资,水运,海南
603200,上海洗霸,环境保护,上海
002080,中材科技,化纤,江苏
600926,杭州银行,银行,浙江
300270,中威电子,通信设备,浙江
002285,世联行,房产服务,深圳
002736,国信证券,证券,深圳
000682,东方电子,电气设备,山东
600308,华泰股份,造纸,山东
603686,龙马环卫,专用机械,福建
002890,弘宇股份,农用机械,山东
002282,博深工具,轻工机械,河北
300691,联合光电,元器件,广东
300109,新开源,化工原料,河南
600500,中化国际,商贸代理,上海
300016,北陆药业,中成药,北京
002577,雷柏科技,电脑设备,深圳
002269,美邦服饰,服饰,上海
000663,永安林业,林业,福建
600983,惠而浦,家用电器,安徽
601616,广电电气,电气设备,上海
600693,东百集团,百货,福建
600219,南山铝业,铝,山东
300203,聚光科技,环境保护,浙江
000488,晨鸣纸业,造纸,山东
000540,中天金融,多元金融,贵州
600004,白云机场,机场,广东
601168,西部矿业,铜,青海
000039,中集集团,轻工机械,深圳
002415,海康威视,电器仪表,浙江
600178,东安动力,汽车配件,黑龙江
002476,宝莫股份,化工原料,山东
300742,越博动力,汽车配件,江苏
601228,广州港,港口,广东
600067,冠城大通,全国地产,福建
002601,龙蟒佰利,化工原料,河南
000983,西山煤电,煤炭开采,山西
002232,启明信息,软件服务,吉林
002085,万丰奥威,汽车配件,浙江
603306,华懋科技,汽车配件,福建
603890,春秋电子,机械基件,江苏
300558,贝达药业,化学制药,浙江
603081,大丰实业,专用机械,浙江
300617,安靠智电,电气设备,江苏
002636,金安国纪,元器件,上海
002136,安 纳 达,化工原料,安徽
002719,麦趣尔,乳制品,新疆
300680,隆盛科技,汽车配件,江苏
002179,中航光电,元器件,河南
300512,中亚股份,专用机械,浙江
002824,和胜股份,铝,广东
000820,ST节能,环境保护,辽宁
000809,铁岭新城,区域地产,辽宁
300753,爱朋医疗,医疗保健,江苏
300654,世纪天鸿,出版业,山东
300240,飞力达,仓储物流,江苏
601611,中国核建,建筑施工,上海
600220,江苏阳光,纺织,江苏
600419,天润乳业,乳制品,新疆
300641,正丹股份,化工原料,江苏
600455,博通股份,软件服务,陕西
000606,顺利办,互联网,青海
601360,三六零,互联网,江苏
300757,罗博特科,专用机械,江苏
000616,海航投资,全国地产,辽宁
000055,方大集团,其他建材,深圳
300398,飞凯材料,染料涂料,上海
603108,润达医疗,医药商业,上海
300141,和顺电气,电气设备,江苏
603936,博敏电子,元器件,广东
600790,轻纺城,商品城,浙江
600116,三峡水利,水力发电,重庆
300643,万通智控,汽车配件,浙江
002472,双环传动,机械基件,浙江
002826,易明医药,中成药,西藏
300317,珈伟新能,半导体,深圳
600884,杉杉股份,综合类,浙江
600839,四川长虹,家用电器,四川
600558,大西洋,钢加工,四川
600973,宝胜股份,电气设备,江苏
600470,六国化工,农药化肥,安徽
600310,桂东电力,水力发电,广西
300133,华策影视,影视音像,浙江
600017,日照港,港口,山东
002298,中电兴发,软件服务,安徽
002248,华东数控,机床制造,山东
600343,航天动力,航空,陕西
002768,国恩股份,塑料,山东
002382,蓝帆医疗,医疗保健,山东
600538,国发股份,医药商业,广西
002438,江苏神通,机械基件,江苏
002171,楚江新材,铜,安徽
600398,海澜之家,服饰,江苏
002672,东江环保,环境保护,广东
300468,四方精创,软件服务,深圳
603596,伯特利,汽车配件,安徽
603868,飞科电器,家用电器,上海
002638,勤上股份,半导体,广东
002095,生 意 宝,互联网,浙江
600599,熊猫金控,多元金融,湖南
002780,三夫户外,其他商业,北京
600114,东睦股份,机械基件,浙江
600784,鲁银投资,普钢,山东
300418,昆仑万维,互联网,北京
002524,光正集团,医疗保健,新疆
002845,同兴达,元器件,深圳
300166,东方国信,软件服务,北京
300408,三环集团,元器件,广东
300354,东华测试,电器仪表,江苏
300020,银江股份,软件服务,浙江
603663,三祥新材,矿物制品,福建
002513,蓝丰生化,农药化肥,江苏
000833,粤桂股份,造纸,广西
002673,西部证券,证券,陕西
603311,金海环境,专用机械,浙江
300193,佳士科技,专用机械,深圳
603365,水星家纺,纺织,上海
600392,盛和资源,小金属,四川
000623,吉林敖东,中成药,吉林
600754,锦江股份,酒店餐饮,上海
002363,隆基机械,汽车配件,山东
600317,营口港,港口,辽宁
002650,加加食品,食品,湖南
000989,九 芝 堂,中成药,湖南
300581,晨曦航空,航空,陕西
603988,中电电机,电气设备,江苏
300423,鲁亿通,电气设备,山东
300334,津膜科技,专用机械,天津
000019,深粮控股,其他商业,深圳
600747,ST大控,多元金融,辽宁
300316,晶盛机电,专用机械,浙江
601636,旗滨集团,玻璃,湖南
002644,佛慈制药,中成药,甘肃
002609,捷顺科技,软件服务,深圳
300697,电工合金,铜,江苏
603187,海容冷链,机械基件,山东
002709,天赐材料,化工原料,广东
002752,昇兴股份,广告包装,福建
603933,睿能科技,纺织机械,福建
000681,视觉中国,互联网,江苏
601127,小康股份,汽车配件,重庆
000158,常山北明,纺织,河北
600619,海立股份,机械基件,上海
000932,华菱钢铁,普钢,湖南
000925,众合科技,专用机械,浙江
601818,光大银行,银行,北京
300692,中环环保,环境保护,安徽
000090,天健集团,建筑施工,深圳
002751,易尚展示,家居用品,深圳
000683,远兴能源,化工原料,内蒙
002399,海普瑞,化学制药,深圳
000750,国海证券,证券,广西
300013,新宁物流,仓储物流,江苏
002067,景兴纸业,造纸,浙江
600338,西藏珠峰,铅锌,西藏
300480,光力科技,电器仪表,河南
002571,德力股份,玻璃,安徽
300011,鼎汉技术,运输设备,北京
300056,三维丝,环境保护,福建
603517,绝味食品,食品,湖南
603309,维力医疗,医疗保健,广东
002151,北斗星通,通信设备,北京
300040,九洲电气,电气设备,黑龙江
601328,交通银行,银行,上海
601326,秦港股份,港口,河北
603506,南都物业,房产服务,浙江
000581,威孚高科,汽车配件,江苏
603169,兰石重装,专用机械,甘肃
603338,浙江鼎力,专用机械,浙江
603006,联明股份,汽车配件,上海
601088,中国神华,煤炭开采,北京
300429,强力新材,化工原料,江苏
601318,中国平安,保险,深圳
600279,重庆港九,港口,重庆
603595,东尼电子,元器件,浙江
002908,德生科技,元器件,广东
300446,乐凯新材,化工原料,河北
600562,国睿科技,通信设备,江苏
002354,天神娱乐,互联网,辽宁
600621,华鑫股份,证券,上海
000816,*ST慧业,农用机械,江苏
000525,红 太 阳,农药化肥,江苏
000042,中洲控股,全国地产,深圳
002357,富临运业,公路,四川
300271,华宇软件,软件服务,北京
600611,大众交通,公共交通,上海
300127,银河磁体,元器件,四川
300750,宁德时代,电气设备,福建
000692,惠天热电,供气供热,辽宁
000507,珠海港,港口,广东
002891,中宠股份,饲料,山东
601211,国泰君安,证券,上海
300070,碧水源,环境保护,北京
603688,石英股份,矿物制品,江苏
002407,多氟多,化工原料,河南
600829,人民同泰,医药商业,黑龙江
603601,再升科技,玻璃,重庆
603007,花王股份,建筑施工,江苏
600841,上柴股份,机械基件,上海
002807,江阴银行,银行,江苏
