数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx297
市场类型,日期,当日资金流入,当日余额,历史累计净买额,当日成交净买额,买入成交额,卖出成交额,领涨股_股票代码,领涨股_股票名称,领涨股_涨跌幅,深证指数_点数,深证指数_涨跌幅
深股通,2017-11-16,614.940000000001,12385.06,144887.06,491.34,3667.76,3176.42,sz002493,荣盛石化,0.100098,11537.96,0.00661745525038571
深股通,2017-11-15,-787.59,13787.59,144395.72,-890.23,3595.02,4485.25,sz002910,庄园牧场,0.099956,11462.11,-0.0104300124666319
深股通,2017-11-14,443.92,12556.08,145285.95,397.37,4101.96,3704.59,sz002311,海大集团,0.06801,11582.92,-0.00958358272766139
深股通,2017-11-13,540.07,12459.93,144888.58,466.03,3995.22,3529.19,sz002371,七星电子,0.10011900000000001,11695.0,0.00428937617270864
深股通,2017-11-10,175.0,12825.0,144422.55,117.84,3532.85,3415.01,sz300054,鼎龙股份,0.09990500000000001,11645.05,0.00794668854797438
深股通,2017-11-09,1413.81,11586.19,144304.71,1305.42,3998.96,2693.54,sz002558,巨人网络,0.100126,11553.24,0.0092457675978825
深股通,2017-11-08,915.08,12084.92,142999.29,841.45,4159.94,3318.49,sz300088,长信科技,0.10032400000000001,11447.4,-0.00179369147285873
深股通,2017-11-07,666.76,12333.24,142157.84,614.32,4062.33,3448.01,sz000839,中信国安,0.100264,11467.97,0.00828487375304865
深股通,2017-11-06,655.57,12344.43,141543.52,593.05,3899.37,3306.32,sz002583,海能达,0.1,11373.74,0.0141370765898749
深股通,2017-11-03,534.0,12466.0,140950.47,446.81,3282.11,2835.3,sz002156,通富微电,0.100091,11215.19,-0.00683910091902352
深股通,2017-11-02,779.18,12220.82,140503.66,707.21,2999.0,2291.79,sz002230,科大讯飞,0.069277,11292.42,-0.00510117776415111
深股通,2017-11-01,1053.04,11946.96,139796.45,1002.05,3571.01,2568.96,sz002268,卫士通,0.09587899999999999,11350.32,-0.00152186649448179
深股通,2017-10-31,690.809999999999,12309.19,138794.4,632.29,3634.88,3002.59,sz300274,阳光电源,0.08600300000000001,11367.62,0.00486271514707925
深股通,2017-10-30,239.83,12760.17,138162.11,173.38,3504.45,3331.07,sz002268,卫士通,0.08095200000000001,11312.61,-0.011526040410607
深股通,2017-10-27,215.0,12785.0,137988.73,167.06,3057.27,2890.21,sz002038,双鹭药业,0.073261,11444.52,-0.00146231485488534
深股通,2017-10-26,241.66,12758.34,137821.67,182.2,3765.41,3583.21,sz000830,鲁西化工,0.092237,11461.28,0.00210453423518511
深股通,2017-10-25,328.129999999999,12671.87,137639.47,257.29,2783.81,2526.52,sz000725,京东方A,0.09578500000000001,11437.21,0.00864969358319377
深股通,2017-10-24,-943.459999999999,13943.46,137382.18,-1012.92,2539.9,3552.82,sz000582,北部湾港,0.10032600000000001,11339.13,0.00290280383255012
深股通,2017-10-23,-190.190000000001,13190.19,138395.1,-248.59,2544.9,2793.49,sz002217,合力泰,0.100368,11306.31,0.00599970815597286
深股通,2017-10-20,91.0,12909.0,138643.69,30.77,2764.75,2733.98,sz000735,罗牛山,0.10062900000000001,11238.88,0.0044085776461073
深股通,2017-10-19,167.700000000001,12832.3,138612.92,114.12,3032.19,2918.07,sz002081,金螳螂,0.080279,11189.55,-0.00826039750947249
深股通,2017-10-18,223.469999999999,12776.53,138498.8,157.65,2585.82,2428.17,sz002424,贵州百灵,0.100283,11282.75,0.00065718639083166
深股通,2017-10-17,1592.31,11407.69,138341.15,1528.46,3794.13,2265.67,sz002285,世联行,0.100184,11275.34,0.00036730782880256
深股通,2017-10-16,1208.51,11791.49,136812.69,1099.43,3733.65,2634.22,sz000786,北新建材,0.10025700000000001,11271.2,-0.0112193166296607
深股通,2017-10-13,1084.0,11916.0,135713.26,985.75,2888.8,1903.05,sz002389,南洋科技,0.09996000000000001,11399.09,0.00811598150578567
深股通,2017-10-12,893.540000000001,12106.46,134727.51,822.77,2698.49,1875.72,sz300222,科大智能,0.1,11307.32,-0.000457900552486214
深股通,2017-10-11,1147.25,11852.75,133904.74,1057.26,4158.56,3101.3,sz000025,特力A,0.099932,11312.5,-0.00150138885088589
深股通,2017-10-10,1754.27,11245.73,132847.48,1693.44,3839.09,2145.65,sz002131,利欧股份,0.10163900000000001,11329.51,0.00579176457950669
深股通,2017-10-09,2968.41,10031.59,131154.04,2888.99,5159.83,2270.84,sz300398,飞凯材料,0.099815,11264.27,0.0159715852258327
深股通,2017-09-29,778.0,12222.0,128265.05,732.21,2482.95,1750.74,sz002093,国脉科技,0.096869,11087.19,0.00505555948372924
深股通,2017-09-28,-138.139999999999,13138.14,127532.84,-180.98,1797.79,1978.77,sz002123,梦网荣信,0.099818,11031.42,-0.000485648893970939
深股通,2017-09-27,876.26,12123.74,127713.82,843.99,2425.46,1581.47,sz002460,赣锋锂业,0.077747,11036.78,0.00785424221310467
深股通,2017-09-26,211.66,12788.34,126869.83,168.5,2348.68,2180.18,sz300527,华舟应急,0.100214,10950.77,0.001838862576585
深股通,2017-09-25,157.41,12842.59,126701.33,111.87,2579.91,2468.04,sz000078,海王生物,0.09872600000000001,10930.67,-0.0125702134271379
深股通,2017-09-22,1050.0,11950.0,126589.46,969.4,2900.77,1931.37,sz000969,安泰科技,0.100092,11069.82,-0.00256975367487394
深股通,2017-09-21,405.5,12594.5,125620.06,372.22,2831.07,2458.85,sz002596,海南瑞泽,0.100121,11098.34,-0.00829138791167639
深股通,2017-09-20,1157.62,11842.38,125247.84,1095.32,3076.15,1980.83,sz002185,华天科技,0.100551,11191.13,0.00967439258744662
深股通,2017-09-19,330.59,12669.41,124152.52,292.05,2833.24,2541.19,sz000656,金科股份,0.099415,11083.9,-0.00624286660815016
深股通,2017-09-18,1905.98,11094.02,123860.47,1862.39,3602.84,1740.45,sz002797,第一创业,0.100426,11153.53,0.00817401994016146
深股通,2017-09-15,-99.0,13099.0,121998.08,-303.41,2807.93,3111.34,sz300459,金科娱乐,0.09983900000000001,11063.1,-0.000667540461171946
深股通,2017-09-14,387.5,12612.5,122301.49,341.51,2316.0,1974.49,sz000930,中粮生化,0.100383,11070.49,-0.00189334345520755
深股通,2017-09-13,634.620000000001,12365.38,121959.98,575.33,2445.49,1870.16,sz002497,雅化集团,0.1,11091.49,0.00433553883195796
深股通,2017-09-12,750.049999999999,12249.95,121384.65,707.56,3221.24,2513.68,sz000810,创维数字,0.100461,11043.61,-0.000915528061568265
深股通,2017-09-11,309.940000000001,12690.06,120677.09,258.02,2388.46,2130.44,sz002497,雅化集团,0.100285,11053.73,0.00756191224499275
深股通,2017-09-08,822.0,12178.0,120419.07,734.06,2800.19,2066.13,sz002497,雅化集团,0.100313,10970.77,0.000149510489893112
深股通,2017-09-07,809.51,12190.49,119685.01,762.43,2808.82,2046.39,sz002056,横店东磁,0.100529,10969.13,-0.00503057256551046
深股通,2017-09-06,209.43,12790.57,118922.58,130.03,2111.89,1981.86,sz300014,亿纬锂能,0.10020899999999999,11024.59,0.00342588252426737
深股通,2017-09-05,895.93,12104.07,118792.55,831.72,2472.62,1640.9,sz002183,怡亚通,0.100496,10986.95,0.00219833346255767
深股通,2017-09-04,1317.01,11682.99,117960.83,1217.76,3180.59,1962.83,sz300053,欧比特,0.100145,10962.85,0.00756302984405222
深股通,2017-09-01,2055.0,10945.0,116743.07,2016.81,3712.71,1695.9,sz000717,韶钢松山,0.10060600000000001,10880.56,0.00590941364416307
深股通,2017-08-31,784.27,12215.73,114726.26,642.37,2768.02,2125.65,sz002180,艾派克,0.100126,10816.64,0.000250602694857385
深股通,2017-08-30,1136.84,11863.16,114083.89,1052.23,2614.15,1561.92,sz000717,韶钢松山,0.10027900000000001,10813.93,0.00479076634607428
深股通,2017-08-29,921.23,12078.77,113031.66,871.87,2510.39,1638.52,sz002670,国盛金控,0.100237,10762.37,-0.00438215905285409
深股通,2017-08-28,1959.42,11040.58,112159.79,1921.23,3748.43,1827.2,sz002797,第一创业,0.1,10809.74,0.0141410881498375
深股通,2017-08-25,1452.0,11548.0,110238.56,1395.31,3239.05,1843.74,sz002128,露天煤业,0.10030900000000001,10659.01,0.0100493131784827
深股通,2017-08-24,590.73,12409.27,108843.25,529.4,2394.38,1864.98,sz002737,葵花药业,0.054485000000000006,10552.96,-0.0062508592812737
深股通,2017-08-22,304.58,12695.42,108313.85,264.11,2214.17,1950.06,sz002488,金固股份,0.10028100000000001,10653.98,-0.00334806080954042
深股通,2017-08-21,435.209999999999,12564.79,108049.74,341.18,2149.21,1808.03,sz002405,四维图新,0.100207,10689.77,0.00713109379239656
深股通,2017-08-18,-1011.0,14011.0,107708.56,-1060.53,1924.42,2984.95,sz300369,绿盟科技,0.10019600000000001,10614.08,-0.00372170122576784
深股通,2017-08-17,814.639999999999,12185.36,108769.09,706.97,2291.43,1584.46,sz000688,建新矿业,0.10022500000000001,10653.73,0.00499491546848429
深股通,2017-08-16,715.18,12284.82,108062.12,663.75,2381.5,1717.75,sz300377,赢时胜,0.10033,10600.78,0.00388265664625589
深股通,2017-08-15,221.059999999999,12778.94,107398.37,187.27,1911.15,1723.88,sz002128,露天煤业,0.100313,10559.78,0.0038004524800853
深股通,2017-08-14,537.85,12462.15,107211.1,487.5,2198.51,1711.01,sz002600,江粉磁材,0.100396,10519.8,0.0221982538733984
深股通,2017-08-11,-91.0,13091.0,106723.6,-126.57,1987.69,2114.26,sz002600,江粉磁材,0.100291,10291.35,-0.0180609199438201
深股通,2017-08-10,247.879999999999,12752.12,106850.17,212.11,1989.84,1777.73,sz002600,江粉磁材,0.1008,10480.64,-0.00606472134051687
深股通,2017-08-09,570.530000000001,12429.47,106638.06,515.29,1859.29,1344.0,sz000600,建投能源,0.100426,10544.59,0.00460545432892701
深股通,2017-08-08,864.549999999999,12135.45,106122.77,809.13,2063.98,1254.85,sz002157,正邦科技,0.10101000000000002,10496.25,0.00432204135840507
深股通,2017-08-07,1323.62,11676.38,105313.64,1236.35,2440.16,1203.81,sz000799,酒鬼酒,0.10012499999999999,10451.08,0.00867175036168489
深股通,2017-08-04,869.0,12131.0,104077.29,798.0,2221.35,1423.35,sz002064,华峰氨纶,0.100952,10361.23,-0.00718079525343114
深股通,2017-08-03,1184.02,11815.98,103279.29,1065.1,2534.98,1469.88,sz300377,赢时胜,0.10008900000000001,10436.17,-0.00316829905228028
深股通,2017-08-02,197.07,12802.93,102214.19,155.53,2018.25,1862.72,sz002797,第一创业,0.100402,10469.34,-0.00532143824195872
深股通,2017-08-01,635.1,12364.9,102058.66,591.6,1861.07,1269.47,sz002797,第一创业,0.07559400000000001,10525.35,0.00193335770258842
深股通,2017-07-31,1063.16,11936.84,101467.06,1000.68,2226.3,1225.62,sz002703,浙江世宝,0.10035500000000001,10505.04,0.00642847151832645
深股通,2017-07-28,940.0,12060.0,100466.38,895.6,2238.69,1343.09,sz000009,中国宝安,0.099881,10437.94,0.0041124789445888
深股通,2017-07-27,1326.44,11673.56,99570.78,1211.41,2463.05,1251.64,sz002195,二三四五,0.100775,10395.19,0.00950245403181796
深股通,2017-07-26,589.450000000001,12410.55,98359.37,546.98,2386.0,1839.02,sz002285,世联行,0.09957200000000001,10297.34,-0.00539639396863378
深股通,2017-07-25,1289.14,11710.86,97812.39,1255.91,2534.75,1278.84,sz300078,思创医惠,0.1,10353.21,-0.00490281827950584
深股通,2017-07-24,1486.65,11513.35,96556.48,1444.6,2649.34,1204.74,sz000617,中油资本,0.10018,10404.22,0.00380132023518012
深股通,2017-07-21,1219.0,11781.0,95111.88,1192.78,2174.4,981.62,sz002460,赣锋锂业,0.094126,10364.82,-0.000208353831106055
深股通,2017-07-20,396.559999999999,12603.44,93919.1,357.94,1848.37,1490.43,sz002091,江苏国泰,0.098548,10366.98,0.00693599285906461
深股通,2017-07-19,1107.74,11892.26,93561.16,1049.84,2486.77,1436.93,sz000933,神火股份,0.10050300000000001,10295.57,0.0189840217899079
深股通,2017-07-18,969.040000000001,12030.96,92511.32,917.2,2566.0,1648.8,sz002636,金安国纪,0.1,10103.76,0.00476938682153592
深股通,2017-07-17,1371.96,11628.04,91594.12,1330.94,2928.17,1597.23,sz000933,神火股份,0.073613,10055.8,-0.0356729470002754
深股通,2017-07-14,267.0,12733.0,90263.18,196.2,1481.94,1285.74,sz000799,酒鬼酒,0.099948,10427.79,-0.00366038925674315
深股通,2017-07-13,651.52,12348.48,90066.98,599.63,2001.54,1401.91,sz002030,达安基因,0.078202,10466.1,0.00123502968950147
深股通,2017-07-12,1079.17,11920.83,89467.35,953.42,2340.87,1387.45,sz002709,天赐材料,0.09990700000000001,10453.19,-0.00138712287596796
深股通,2017-07-11,753.74,12246.26,88513.93,702.29,2007.49,1305.2,sz000921,海信科龙,0.072727,10467.71,-0.00360664788303393
深股通,2017-07-10,894.620000000001,12105.38,87811.64,819.65,2105.93,1286.28,sz002110,三钢闽光,0.10013899999999999,10505.6,-0.00550184972717934
深股通,2017-07-07,482.0,12518.0,86991.99,443.89,1595.59,1151.7,sz002497,雅化集团,0.10043300000000001,10563.72,0.000157166310359897
深股通,2017-07-06,-196.51,13196.51,86548.1,-228.07,1564.29,1792.36,sz000656,金科股份,0.10017,10562.06,9.18465802298196e-05
深股通,2017-07-05,339.219999999999,12660.78,86776.17,281.07,1517.62,1236.55,sz002497,雅化集团,0.100304,10561.09,0.00823497851516447
深股通,2017-07-04,-201.719999999999,13201.72,86495.1,-239.38,1572.81,1812.19,sz002568,百润股份,0.07493999999999999,10474.83,-0.00571615701871366
深股通,2017-07-03,321.76,12678.24,86734.48,264.57,1474.73,1210.16,sz002458,益生股份,0.10024200000000001,10535.05,0.000516638318038246
深股通,2017-06-30,-112.0,13112.0,86469.91,-150.95,1396.31,1547.26,sz002703,浙江世宝,0.1,10529.61,0.00168856891168642
深股通,2017-06-29,1021.08,11978.92,86620.86,923.7,2362.6,1438.9,sz300146,汤臣倍健,0.08661400000000001,10511.86,0.00576851133370402
深股通,2017-06-28,401.52,12598.48,85697.16,352.53,2677.21,2324.68,sz002302,西部建设,0.10024,10451.57,-0.00795321659630054
深股通,2017-06-27,750.26,12249.74,85344.63,702.66,2254.52,1551.86,sz002626,金达威,0.1,10535.36,-0.000211623340820772
深股通,2017-06-26,475.639999999999,12524.36,84641.97,441.41,2182.41,1741.0,sz000002,万科A,0.10012499999999999,10537.59,0.0164766687438143
深股通,2017-06-23,1062.0,11938.0,84200.56,928.0,2502.22,1574.22,sz000002,万科A,0.100091,10366.78,0.00989556949694111
深股通,2017-06-22,1279.85,11720.15,83272.56,1242.75,3014.58,1771.83,sz002153,石基信息,0.1,10265.2,-0.00983585684424962
深股通,2017-06-21,1050.47,11949.53,82029.81,984.98,2256.29,1271.31,sz002236,大华股份,0.099567,10367.17,0.00764346315751613
深股通,2017-06-20,494.459999999999,12505.54,81044.83,453.37,1765.51,1312.14,sz002056,横店东磁,0.099855,10288.53,0.00250711306855842
深股通,2017-06-19,1194.85,11805.15,80591.46,1151.21,2338.43,1187.22,sz002302,西部建设,0.10005000000000001,10262.8,0.00702171669002001
深股通,2017-06-16,489.0,12511.0,79440.25,444.57,2407.59,1963.02,sz002302,西部建设,0.062168,10191.24,-0.00297895944799742
深股通,2017-06-15,869.299999999999,12130.7,78995.68,837.4,2331.77,1494.37,sz002302,西部建设,0.09994199999999999,10221.69,0.00691127347306267
深股通,2017-06-14,-258.040000000001,13258.04,78158.28,-287.79,1608.76,1896.55,sz002302,西部建设,0.100322,10151.53,-0.00716785234361085
深股通,2017-06-13,697.299999999999,12302.7,78446.07,647.62,2225.87,1578.25,sz300073,当升科技,0.10027200000000001,10224.82,0.0103587058880493
深股通,2017-06-12,97.7199999999993,12902.28,77798.45,21.1199999999999,2121.16,2100.04,sz002458,益生股份,0.100051,10119.99,-0.00564581501260148
深股通,2017-06-09,564.0,12436.0,77777.33,503.35,2489.18,1985.83,sz002299,圣农发展,0.06475399999999999,10177.45,0.00283089887197611
深股通,2017-06-08,1390.35,11609.65,77273.98,1326.63,2631.47,1304.84,sz002371,七星电子,0.073731,10148.72,0.00384178645048212
深股通,2017-06-07,1807.93,11192.07,75947.35,1742.92,3208.27,1465.35,sz002174,游族网络,0.080895,10109.88,0.0195604643845452
深股通,2017-06-06,1232.6,11767.4,74204.43,1186.83,2198.93,1012.1,sz002703,浙江世宝,0.100145,9915.92,0.00744925121411006
深股通,2017-06-05,1016.79,11983.21,73017.6,992.85,2043.07,1050.22,sz300073,当升科技,0.10017899999999999,9842.6,0.00487090717710979
深股通,2017-06-02,1026.0,11974.0,72024.75,965.89,2022.76,1056.87,sz300474,景嘉微,0.1,9794.89,0.00663492399538345
深股通,2017-06-01,266.02,12733.98,71058.86,238.61,1904.18,1665.57,sz002415,海康威视,0.054717,9730.33,-0.0136362945204438
深股通,2017-05-31,-213.709999999999,13213.71,70820.25,-241.58,1666.11,1907.69,sz002697,红旗连锁,0.09927799999999999,9864.85,0.000570024231101293
深股通,2017-05-26,344.0,12656.0,71061.83,322.36,1935.34,1612.98,sz002544,杰赛科技,0.061728,9859.23,-0.00349209301197329
深股通,2017-05-25,599.84,12400.16,70739.47,539.06,1779.25,1240.19,sz300012,华测检测,0.10010999999999999,9893.78,0.00828742231815483
深股通,2017-05-24,844.51,12155.49,70200.41,782.48,1907.69,1125.21,sz300496,中科创达,0.1,9812.46,0.0049857739523011
深股通,2017-05-23,662.26,12337.74,69417.93,625.69,1942.79,1317.1,sz000895,双汇发展,0.043137,9763.78,-0.0137247276418862
深股通,2017-05-22,559.4,12440.6,68792.24,529.42,1761.03,1231.61,sz002065,东华软件,0.099244,9899.65,-0.00715176873641049
深股通,2017-05-19,983.0,12017.0,68262.82,954.86,2050.81,1095.95,sz000977,浪潮信息,0.100299,9970.96,-0.000339871771092977
深股通,2017-05-18,844.540000000001,12155.46,67307.96,827.28,2169.3,1342.02,sz000062,深圳华强,0.100133,9974.35,-0.00555926106493351
深股通,2017-05-17,954.440000000001,12045.56,66480.68,933.41,2211.84,1278.43,sz000600,建投能源,0.100152,10030.11,-0.00164731363458097
深股通,2017-05-16,1508.79,11491.21,65547.27,1419.86,2656.19,1236.33,sz002643,万润股份,0.1,10046.66,0.0204213049484033
深股通,2017-05-15,876.030000000001,12123.97,64127.41,816.15,1928.91,1112.76,sz002439,启明星辰,0.100115,9845.6,0.00588578451755678
深股通,2017-05-12,676.0,12324.0,63311.26,566.12,1818.3,1252.18,sz000627,天茂集团,0.100709,9787.99,0.00118038756399297
深股通,2017-05-11,960.799999999999,12039.2,62745.14,918.36,2264.4,1346.04,sz002032,苏泊尔,0.098126,9776.45,0.002012953004107
深股通,2017-05-10,1133.63,11866.37,61826.78,1038.23,2309.4,1271.17,sz000062,深圳华强,0.070306,9756.81,-0.0130020818707299
深股通,2017-05-09,1144.04,11855.96,60788.55,1060.32,2088.6,1028.28,sz300122,智飞生物,0.0815,9885.34,0.00530551185426471
深股通,2017-05-08,886.690000000001,12113.31,59728.23,819.45,2057.24,1237.79,sz002373,千方科技,0.060345,9833.17,-0.0190803675816305
深股通,2017-05-05,577.0,12423.0,58908.78,545.5,1961.56,1416.06,sz002056,横店东磁,0.10045,10024.44,-0.0121212837917741
深股通,2017-05-04,1678.48,11321.52,58363.28,1615.08,3209.92,1594.84,sz002373,千方科技,0.100147,10147.44,-0.00360364252651661
深股通,2017-04-28,972.0,12028.0,56748.2,919.17,2219.51,1300.34,sz000709,河钢股份,0.100437,10234.65,0.000533766603220698
深股通,2017-04-27,672.860000000001,12327.14,55829.03,551.9,2211.35,1659.45,sz300017,网宿科技,0.09975500000000001,10229.19,0.00238612266336369
深股通,2017-04-26,725.860000000001,12274.14,55277.13,687.44,2058.48,1371.04,sz000600,建投能源,0.100412,10204.84,0.00389760379017875
深股通,2017-04-25,791.809999999999,12208.19,54589.69,718.13,2117.23,1399.1,sz002204,大连重工,0.100402,10165.22,0.0072662306069527
深股通,2017-04-24,416.51,12583.49,53871.56,373.16,1714.92,1341.76,sz002032,苏泊尔,0.063879,10091.89,-0.0215680096176687
深股通,2017-04-21,650.0,12350.0,53498.4,606.53,1673.71,1067.18,sz002050,三花智控,0.09990700000000001,10314.35,-0.00431891218244071
深股通,2017-04-20,819.110000000001,12180.89,52891.87,788.41,2113.88,1325.47,sz300085,银之杰,0.09982100000000001,10359.09,0.00103204260364639
深股通,2017-04-19,775.17,12224.83,52103.46,728.7,1912.68,1183.98,sz300017,网宿科技,0.069679,10348.41,-0.00605391761370191
深股通,2017-04-18,649.02,12350.98,51374.76,603.63,2315.44,1711.81,sz002035,华帝股份,0.100146,10411.44,-0.00377193838593188
深股通,2017-04-12,202.209999999999,12797.79,50771.13,163.2,1761.14,1597.94,sz002233,塔牌集团,0.10023300000000002,10587.31,-0.00642655307583965
深股通,2017-04-11,270.98,12729.02,50607.93,243.22,1811.64,1568.42,sz000600,建投能源,0.10038000000000001,10655.79,0.00495224119329115
深股通,2017-04-10,798.26,12201.74,50364.71,760.27,2046.75,1286.48,sz000600,建投能源,0.10041800000000001,10603.28,-0.00620461353318052
深股通,2017-04-07,577.0,12423.0,49604.44,537.07,1673.12,1136.05,sz000709,河钢股份,0.100687,10669.48,0.00124904163503393
深股通,2017-04-06,166.27,12833.73,49067.37,126.33,1506.78,1380.45,sz000709,河钢股份,0.100756,10656.17,0.00273262865891364
深股通,2017-04-05,1070.41,11929.59,48941.04,965.38,2270.7,1305.32,sz000600,建投能源,0.100334,10627.13,0.0190253453923396
深股通,2017-03-31,25.0,12975.0,47975.66,-1.13000000000011,1251.8,1252.93,sz002204,大连重工,0.09919,10428.72,0.00777424632329838
深股通,2017-03-30,156.950000000001,12843.05,47976.79,126.91,1534.68,1407.77,sz002302,西部建设,0.046789,10348.27,-0.0164008128643964
深股通,2017-03-29,107.83,12892.17,47849.88,88.03,1284.92,1196.89,sz002302,西部建设,0.100219,10520.82,-0.00402052769544348
深股通,2017-03-28,290.73,12709.27,47761.85,276.85,1330.73,1053.88,sz002460,赣锋锂业,0.065138,10563.29,-0.00176055007030853
深股通,2017-03-27,489.889999999999,12510.11,47485.0,472.64,1690.32,1217.68,sz002302,西部建设,0.099269,10581.92,-0.00608638153346752
深股通,2017-03-24,692.0,12308.0,47012.36,653.5,1847.18,1193.68,sz002302,西部建设,0.09979900000000001,10646.72,0.00601717464924998
深股通,2017-03-23,980.139999999999,12019.86,46358.86,911.75,2015.87,1104.12,sz002302,西部建设,0.100221,10583.04,0.0027962207905791
深股通,2017-03-22,640.790000000001,12359.21,45447.11,573.36,1707.16,1133.8,sz002302,西部建设,0.09967599999999999,10553.53,-0.00312564350094744
深股通,2017-03-21,148.309999999999,12851.69,44873.75,93.0,1349.76,1256.76,sz300072,三聚环保,0.08707100000000001,10586.62,0.00515460491648105
深股通,2017-03-20,258.58,12741.42,44780.75,189.24,1316.48,1127.24,sz002302,西部建设,0.100085,10532.33,0.00160906707394196
深股通,2017-03-17,244.0,12756.0,44591.51,181.03,1744.56,1563.53,sz002302,西部建设,0.070845,10515.41,-0.0102603247989067
深股通,2017-03-16,622.9,12377.1,44410.48,571.05,1412.49,841.44,sz000063,中兴通讯,0.100131,10624.42,0.0077217037639156
深股通,2017-03-15,757.190000000001,12242.81,43839.43,693.03,1735.78,1042.75,sz000921,海信科龙,0.08425700000000001,10543.01,0.00107104910589245
深股通,2017-03-14,-48.7800000000007,13048.78,43146.4,-97.3699999999999,1222.13,1319.5,sz300222,科大智能,0.069927,10531.73,-0.00266574998958318
深股通,2017-03-13,945.129999999999,12054.87,43243.77,881.13,1912.06,1030.93,sz002497,雅化集团,0.100145,10559.88,0.0104171749907424
深股通,2017-03-10,881.0,12119.0,42362.64,814.82,1636.95,822.13,sz002460,赣锋锂业,0.096869,10451.01,0.00287398786687734
深股通,2017-03-09,276.59,12723.41,41547.82,219.13,1242.3,1023.17,sz002042,华孚色纺,0.06599000000000001,10421.06,-0.00735832719742511
深股通,2017-03-08,477.41,12522.59,41328.69,421.22,1259.52,838.3,sz000676,智度股份,0.045789,10498.31,-0.00510133489510184
深股通,2017-03-07,808.24,12191.76,40907.47,758.17,1727.24,969.07,sz300222,科大智能,0.082121,10552.14,0.00283778800792212
深股通,2017-03-06,679.0,12321.0,40149.3,607.41,1493.95,886.54,sz300024,机器人,0.100243,10522.28,0.0120447626971113
深股通,2017-03-03,538.0,12462.0,39541.89,473.39,1444.06,970.67,sz300073,当升科技,0.099925,10397.05,0.00286863226815826
深股通,2017-03-02,607.139999999999,12392.86,39068.5,536.74,1549.38,1012.64,sz002389,南洋科技,0.1,10367.31,-0.00492483649466065
深股通,2017-03-01,703.549999999999,12296.45,38531.76,545.08,1284.08,739.0,sz000881,大连国际,0.100079,10418.62,0.00262526295934891
深股通,2017-02-28,339.48,12660.52,37986.68,244.32,1009.35,765.03,sz000839,中信国安,0.100298,10391.34,0.00364995581225772
深股通,2017-02-27,389.59,12610.41,37742.36,327.74,1214.46,886.72,sz000830,鲁西化工,0.1,10353.55,-0.00863484597935798
深股通,2017-02-24,571.0,12429.0,37414.62,461.59,1117.31,655.72,sz000591,太阳能,0.100372,10443.73,0.00106300993804063
深股通,2017-02-23,1091.55,11908.45,36953.03,1037.6,1639.95,602.35,sz002340,格林美,0.10069900000000001,10432.64,-0.00112404948881597
深股通,2017-02-22,794.379999999999,12205.62,35915.43,734.12,1315.01,580.89,sz002352,鼎泰新材,0.086687,10444.38,0.00371237056435136
深股通,2017-02-21,850.870000000001,12149.13,35181.31,796.18,1472.43,676.25,sz300085,银之杰,0.10021000000000001,10405.75,0.00743053538580695
深股通,2017-02-20,681.040000000001,12318.96,34385.13,646.09,1312.03,665.94,sz000921,海信科龙,0.070009,10329.0,0.0128536015187411
深股通,2017-02-17,1081.0,11919.0,33739.04,1040.69,1642.82,602.13,sz000839,中信国安,0.099644,10197.92,-0.00546520563762674
深股通,2017-02-16,862.719999999999,12137.28,32698.35,821.25,1361.56,540.31,sz000810,创维数字,0.100302,10253.96,0.00753739959222768
深股通,2017-02-15,524.889999999999,12475.11,31877.1,499.29,1368.05,868.76,sz300433,蓝思科技,0.086258,10177.25,-0.00854073874905991
深股通,2017-02-14,562.85,12437.15,31377.81,528.31,1128.18,599.87,sz000778,新兴铸管,0.099812,10264.92,-0.000575416008248589
深股通,2017-02-13,507.879999999999,12492.12,30849.5,453.02,1228.29,775.27,sz300413,快乐购,0.100243,10270.83,0.0082904819965484
深股通,2017-02-10,641.0,12359.0,30396.48,594.92,1274.15,679.23,sz000425,徐工机械,0.101449,10186.38,0.000358450042375634
深股通,2017-02-09,266.6,12733.4,29801.56,236.49,899.53,663.04,sz002302,西部建设,0.100452,10182.73,0.00519342317761278
深股通,2017-02-08,776.059999999999,12223.94,29565.07,730.82,1123.94,393.12,sz002797,第一创业,0.10010999999999999,10130.12,0.00741380150503662
深股通,2017-02-07,669.219999999999,12330.78,28834.25,638.86,1115.26,476.4,sz300257,开山股份,0.069122,10055.57,-0.00229790856586096
深股通,2017-02-06,739.73,12260.27,28195.39,709.6,1084.05,374.45,sz300383,光环新网,0.10012800000000001,10078.73,0.00738542545408017
深股通,2017-02-03,716.0,12284.0,27485.79,682.02,1036.0,353.98,sz300459,金科娱乐,0.084507,10004.84,-0.00469655443417006
深股通,2017-01-26,484.1,12515.9,26803.77,450.3,724.45,274.15,sz300459,金科娱乐,0.10006500000000002,10052.05,0.0074253655055743
深股通,2017-01-25,290.51,12709.49,26353.47,262.73,656.74,394.01,sz300377,赢时胜,0.056186999999999994,9977.96,0.00366240676755635
深股通,2017-01-24,707.370000000001,12292.63,26090.74,689.21,1057.43,368.22,sz002595,豪迈科技,0.1,9941.55,-0.00347226746884344
深股通,2017-01-23,764.49,12235.51,25401.53,743.46,1094.04,350.58,sz000656,金科股份,0.10061600000000001,9976.19,0.0070713718966218
