,code,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
2759,000001,2009-04-13 00:00:00,84.6612,84.6612,3.1697,3.5819,3.5819,0.15,0.15,5198496.1176
2760,000001,2009-04-10 00:00:00,84.0038,84.0038,3.145,3.5541,3.5541,0.16,0.16,5158125.4787
2761,000001,2009-04-09 00:00:00,82.6888,82.6888,3.0958,3.4985,3.4985,0.16,0.16,5077384.2009
2762,000001,2009-04-08 00:00:00,81.2222,81.2222,3.0409,3.4364,3.4364,0.16,0.16,4987326.6218
2763,000001,2009-04-07 00:00:00,84.2061,84.2061,3.1526,3.5627,3.5627,0.15,0.15,5170547.2137
2764,000001,2009-04-03 00:00:00,84.7118,84.7118,3.1716,3.5841,3.5841,0.15,0.15,5201601.5514
2765,000001,2009-04-02 00:00:00,84.5095,84.5095,3.164,3.5755,3.5755,0.15,0.15,5189179.8163
2766,000001,2009-04-01 00:00:00,81.9302,81.9302,3.0674,3.4664,3.4664,0.16,0.16,5030802.6944
2767,000001,2009-03-31 00:00:00,80.6153,80.6153,3.0182,3.4107,3.4107,0.16,0.16,4950061.4166
2768,000001,2009-03-30 00:00:00,81.121,81.121,3.0371,3.4321,3.4321,0.16,0.16,4981115.7542
2769,000001,2009-03-27 00:00:00,82.79,82.79,3.0996,3.5028,3.5028,0.16,0.16,5083595.0684
2770,000001,2009-03-26 00:00:00,83.5486,83.5486,3.128,3.5349,3.5349,0.16,0.16,5130176.5748
2771,000001,2009-03-25 00:00:00,79.9073,79.9073,2.9917,3.3808,3.3808,0.16,0.16,4906585.344
2772,000001,2009-03-24 00:00:00,79.2498,79.2498,2.9671,3.353,3.353,0.16,0.16,4866214.7051
2773,000001,2009-03-23 00:00:00,78.8958,78.8958,2.9538,3.338,3.338,0.17,0.17,4844476.6687
2774,000001,2009-03-20 00:00:00,77.5303,77.5303,2.9027,3.2802,3.2802,0.17,0.17,4760629.9571
2775,000001,2009-03-19 00:00:00,18.5044,11.9793,2.9078,4.5371,3.558,0.16,0.16,4903479.9102
2776,000001,2009-03-18 00:00:00,18.4106,11.9186,2.8931,4.5141,3.5399,0.16,0.16,4878636.4401
2777,000001,2009-03-17 00:00:00,18.6216,12.0552,2.9262,4.5658,3.5805,0.16,0.16,4934534.2478
2778,000001,2009-03-16 00:00:00,17.8715,11.5697,2.8083,4.3819,3.4363,0.17,0.17,4735786.4871
2779,000001,2009-03-13 00:00:00,17.3676,11.2434,2.7292,4.2584,3.3394,0.17,0.17,4602252.8353
2780,000001,2009-03-12 00:00:00,17.7192,11.471,2.7844,4.3446,3.407,0.17,0.17,4695415.8481
2781,000001,2009-03-11 00:00:00,17.1801,11.122,2.6997,4.2124,3.3033,0.18,0.18,4552565.8951
2782,000001,2009-03-10 00:00:00,17.4028,11.2662,2.7347,4.267,3.3462,0.17,0.17,4611569.1366
2783,000001,2009-03-09 00:00:00,17.2036,11.1372,2.7034,4.2182,3.3078,0.18,0.18,4558776.7626
2784,000001,2009-03-06 00:00:00,17.5669,11.3724,2.7605,4.3072,3.3777,0.17,0.17,4655045.2092
2785,000001,2009-03-05 00:00:00,17.7544,11.4938,2.7899,4.3532,3.4137,0.17,0.17,4704732.1494
2786,000001,2009-03-04 00:00:00,17.3793,11.251,2.731,4.2613,3.3416,0.17,0.17,4605358.269
2787,000001,2009-03-03 00:00:00,15.8324,10.2496,2.4879,3.882,3.0442,0.19,0.19,4195441.0125
2788,000001,2009-03-02 00:00:00,16.4067,10.6213,2.5782,4.0228,3.1546,0.18,0.18,4347607.2668
2789,000001,2009-02-26 00:00:00,16.1723,10.4696,2.5413,3.9653,3.1096,0.19,0.19,4285498.5916
2790,000001,2009-02-25 00:00:00,17.7544,11.4938,2.7899,4.3532,3.4137,0.17,0.17,4704732.1494
2791,000001,2009-02-23 00:00:00,17.5669,11.3724,2.7605,4.3072,3.3777,0.17,0.17,4655045.2092
2792,000001,2009-02-20 00:00:00,15.9731,10.3406,2.51,3.9165,3.0712,0.19,0.19,4232706.2176
2793,000001,2009-02-19 00:00:00,15.7621,10.2041,2.4769,3.8647,3.0307,0.19,0.19,4176808.4099
2794,000001,2009-02-18 00:00:00,16.4067,10.6213,2.5782,4.0228,3.1546,0.18,0.18,4347607.2668
2795,000001,2009-02-17 00:00:00,16.8286,10.8944,2.6444,4.1262,3.2357,0.18,0.18,4459402.8822
2796,000001,2009-02-16 00:00:00,16.8168,10.8869,2.6426,4.1233,3.2335,0.18,0.18,4456297.4485
2797,000001,2009-02-13 00:00:00,15.9496,10.3254,2.5063,3.9107,3.0667,0.19,0.19,4226495.3501
2798,000001,2009-02-12 00:00:00,15.5629,10.0751,2.4456,3.8159,2.9924,0.19,0.19,4124016.0359
2799,000001,2009-02-11 00:00:00,16.1723,10.4696,2.5413,3.9653,3.1096,0.19,0.19,4285498.5916
2800,000001,2009-02-10 00:00:00,16.0082,10.3634,2.5155,3.9251,3.078,0.19,0.19,4242022.5189
2801,000001,2009-02-09 00:00:00,16.1137,10.4317,2.5321,3.9509,3.0983,0.19,0.19,4269971.4228
2802,000001,2009-02-06 00:00:00,15.4574,10.0068,2.429,3.79,2.9721,0.2,0.2,4096067.1321
2803,000001,2009-02-05 00:00:00,15.0004,9.7109,2.3572,3.678,2.8842,0.2,0.2,3974955.2154
2804,000001,2009-02-04 00:00:00,15.2816,9.893,2.4014,3.7469,2.9383,0.2,0.2,4049485.6256
2805,000001,2009-02-03 00:00:00,14.0043,9.0661,2.2006,3.4337,2.6927,0.22,0.22,3710993.3456
2806,000001,2009-02-02 00:00:00,13.6644,8.846,2.1472,3.3504,2.6273,0.22,0.22,3620935.7665
2807,000001,2009-01-23 00:00:00,13.641,8.8309,2.1435,3.3446,2.6228,0.22,0.22,3614724.899
2808,000001,2009-01-22 00:00:00,13.8168,8.9447,2.1712,3.3877,2.6566,0.22,0.22,3661306.4054
2809,000001,2009-01-21 00:00:00,13.8168,8.9447,2.1712,3.3877,2.6566,0.22,0.22,3661306.4054
2810,000001,2009-01-20 00:00:00,13.3128,8.6184,2.092,3.2642,2.5597,0.23,0.23,3527772.7536
2811,000001,2009-01-19 00:00:00,13.0199,8.4288,2.0459,3.1924,2.5034,0.23,0.23,3450136.9096
2812,000001,2009-01-16 00:00:00,12.4456,8.057,1.9557,3.0516,2.393,0.24,0.24,3297970.6552
2813,000001,2009-01-15 00:00:00,12.0706,7.8143,1.8968,2.9596,2.3209,0.25,0.25,3198596.7749
2814,000001,2009-01-14 00:00:00,11.9534,7.7384,1.8784,2.9309,2.2984,0.25,0.25,3167542.4372
2815,000001,2009-01-13 00:00:00,11.0979,7.1846,1.7439,2.7211,2.1339,0.27,0.27,2940845.7726
2816,000001,2009-01-12 00:00:00,11.555,7.4805,1.8158,2.8332,2.2218,0.26,0.26,3061957.6893
2817,000001,2009-01-09 00:00:00,11.5433,7.4729,1.8139,2.8303,2.2195,0.26,0.26,3058852.2556
2818,000001,2009-01-08 00:00:00,11.2503,7.2832,1.7679,2.7585,2.1632,0.27,0.27,2981216.4115
2819,000001,2009-01-07 00:00:00,11.7073,7.5791,1.8397,2.8705,2.251,0.26,0.26,3102328.3282
2820,000001,2009-01-06 00:00:00,12.0706,7.8143,1.8968,2.9596,2.3209,0.25,0.25,3198596.7749
2821,000001,2009-01-05 00:00:00,11.3792,7.3667,1.7881,2.7901,2.188,0.27,0.27,3015376.1829
2822,000001,2008-12-31 00:00:00,11.0862,7.177,1.7421,2.7182,2.1316,,0.27,2937740.3389
2823,000001,2008-12-30 00:00:00,11.1331,7.2073,1.7495,2.7297,2.1406,,0.27,2950162.0739
2824,000001,2008-12-29 00:00:00,11.0979,7.1846,1.7439,2.7211,2.1339,,0.27,2940845.7726
2825,000001,2008-12-26 00:00:00,11.3909,7.3742,1.79,2.793,2.1902,,0.27,3018481.6167
2826,000001,2008-12-25 00:00:00,11.4612,7.4198,1.801,2.8102,2.2037,,0.26,3037114.2192
2827,000001,2008-12-24 00:00:00,11.8597,7.6777,1.8636,2.9079,2.2803,,0.25,3142698.9671
2828,000001,2008-12-23 00:00:00,11.93,7.7232,1.8747,2.9251,2.2939,,0.25,3161331.5697
2829,000001,2008-12-22 00:00:00,12.0706,7.8143,1.8968,2.9596,2.3209,,0.25,3198596.7749
2830,000001,2008-12-19 00:00:00,12.3402,7.9888,1.9391,3.0257,2.3727,,0.24,3270021.7514
2831,000001,2008-12-18 00:00:00,12.4222,8.0419,1.952,3.0458,2.3885,,0.24,3291759.7877
2832,000001,2008-12-17 00:00:00,11.7425,7.6018,1.8452,2.8792,2.2578,,0.26,3111644.6295
2833,000001,2008-12-16 00:00:00,11.8948,7.7005,1.8692,2.9165,2.2871,,0.25,3152015.2684
2834,000001,2008-12-15 00:00:00,11.9769,7.7536,1.8821,2.9366,2.3029,,0.25,3173753.3048
2835,000001,2008-12-12 00:00:00,11.9886,7.7612,1.8839,2.9395,2.3051,,0.25,3176858.7385
2836,000001,2008-12-11 00:00:00,12.68,8.2088,1.9925,3.109,2.4381,,0.24,3360079.3305
2837,000001,2008-12-10 00:00:00,13.1722,8.5274,2.0699,3.2297,2.5327,,0.23,3490507.5485
2838,000001,2008-12-09 00:00:00,12.2112,7.9053,1.9189,2.9941,2.3479,,0.25,3235861.98
2839,000001,2008-12-08 00:00:00,12.7152,8.2315,1.9981,3.1176,2.4448,,0.24,3369395.6318
2840,000001,2008-12-05 00:00:00,12.0823,7.8218,1.8986,2.9625,2.3232,,0.25,3201702.2086
2841,000001,2008-12-04 00:00:00,11.719,7.5867,1.8415,2.8734,2.2533,,0.26,3105433.762
2842,000001,2008-12-03 00:00:00,11.3089,7.3211,1.7771,2.7728,2.1744,,0.27,2996743.5803
2843,000001,2008-12-02 00:00:00,10.6878,6.919,1.6795,2.6205,2.055,,0.28,2832155.5909
2844,000001,2008-12-01 00:00:00,10.6878,6.919,1.6795,2.6205,2.055,,0.28,2832155.5909
2845,000001,2008-11-28 00:00:00,10.5354,6.8204,1.6555,2.5832,2.0257,,0.29,2791784.952
2846,000001,2008-11-27 00:00:00,11.0862,7.177,1.7421,2.7182,2.1316,,0.27,2937740.3389
2847,000001,2008-11-26 00:00:00,11.1331,7.2073,1.7495,2.7297,2.1406,,0.27,2950162.0739
2848,000001,2008-11-25 00:00:00,11.3206,7.3287,1.7789,2.7757,2.1767,,0.27,2999849.0141
2849,000001,2008-11-24 00:00:00,11.4612,7.4198,1.801,2.8102,2.2037,,0.26,3037114.2192
2850,000001,2008-11-21 00:00:00,11.9886,7.7612,1.8839,2.9395,2.3051,,0.25,3176858.7385
2851,000001,2008-11-20 00:00:00,12.3284,7.9812,1.9373,3.0228,2.3705,,0.25,3266916.3176
2852,000001,2008-11-19 00:00:00,12.8441,8.315,2.0183,3.1493,2.4696,,0.24,3403555.4032
2853,000001,2008-11-18 00:00:00,11.8362,7.6625,1.86,2.9021,2.2758,,0.26,3136488.0996
2854,000001,2008-11-17 00:00:00,12.9027,8.3529,2.0275,3.1636,2.4809,,0.23,3419082.572
2855,000001,2008-11-14 00:00:00,12.4456,8.057,1.9557,3.0516,2.393,,0.24,3297970.6552
2856,000001,2008-11-13 00:00:00,12.0472,7.7991,1.8931,2.9539,2.3164,,0.25,3192385.9073
2857,000001,2008-11-12 00:00:00,11.4612,7.4198,1.801,2.8102,2.2037,,0.26,3037114.2192
2858,000001,2008-11-11 00:00:00,11.1565,7.2225,1.7531,2.7355,2.1451,,0.27,2956372.9414
2859,000001,2008-11-10 00:00:00,11.3089,7.3211,1.7771,2.7728,2.1744,,0.27,2996743.5803
2860,000001,2008-11-07 00:00:00,10.301,6.6687,1.6187,2.5257,1.9807,,0.29,2729676.2768
2861,000001,2008-11-06 00:00:00,9.8792,6.3956,1.5524,2.4223,1.8995,,0.31,2617880.6614
2862,000001,2008-11-05 00:00:00,10.3714,6.7142,1.6298,2.543,1.9942,,0.29,2748308.8794
2863,000001,2008-11-04 00:00:00,9.7854,6.3349,1.5377,2.3993,1.8815,,0.31,2593037.1913
2864,000001,2008-11-03 00:00:00,9.844,6.3728,1.5469,2.4137,1.8928,,0.31,2608564.3601
2865,000001,2008-10-31 00:00:00,9.8088,6.35,1.5414,2.405,1.886,,0.31,2599248.0588
2866,000001,2008-10-30 00:00:00,10.1956,6.6004,1.4704,2.4999,1.9604,,,2701727.3735
2867,000001,2008-10-29 00:00:00,9.9341,6.4312,1.4327,2.4358,1.9101,,,2632452.3126
2868,000001,2008-10-28 00:00:00,10.3578,6.7054,1.4938,2.5396,1.9916,,,2744725.6871
2869,000001,2008-10-27 00:00:00,9.7629,6.3203,1.408,2.3938,1.8772,,,2587065.2038
2870,000001,2008-10-24 00:00:00,10.8446,7.0206,1.564,2.659,2.0852,,,2873720.628
2871,000001,2008-10-23 00:00:00,11.3044,8.1628,1.768,2.7717,2.2986,,,2995549.1833
2872,000001,2008-10-22 00:00:00,11.8543,8.5599,1.854,2.9066,2.4104,,,3141265.6906
2873,000001,2008-10-21 00:00:00,11.9715,8.6445,1.8723,2.9353,2.4342,,,3172320.0283
2874,000001,2008-10-20 00:00:00,12.2419,8.8398,1.9146,3.0016,2.4892,,,3243983.8843
2875,000001,2008-10-17 00:00:00,11.6289,8.3971,1.8187,2.8513,2.3646,,,3081545.8106
2876,000001,2008-10-16 00:00:00,11.1692,8.0652,1.7468,2.7386,2.2711,,,2959717.2553
2877,000001,2008-10-14 00:00:00,11.8813,8.5794,1.8582,2.9132,2.4159,,,3148432.0762
2878,000001,2008-10-13 00:00:00,11.9534,8.6315,1.8695,2.9309,2.4306,,,3167542.4379
2879,000001,2008-10-10 00:00:00,10.8627,7.8438,1.6989,2.6634,2.2088,,,2878498.2184
2880,000001,2008-10-09 00:00:00,11.71,8.4557,1.8314,2.8712,2.3811,,,3103044.9674
2881,000001,2008-10-08 00:00:00,11.8993,8.5924,1.861,2.9176,2.4196,,,3153209.6666
2882,000001,2008-10-07 00:00:00,12.6115,9.1067,1.9724,3.0922,2.5644,,,3341924.4876
2883,000001,2008-10-06 00:00:00,12.5304,9.0481,1.9597,3.0723,2.5479,,,3320425.3308
2884,000001,2008-09-26 00:00:00,13.513,9.7576,2.1134,3.3133,2.7477,,,3580804.0078
2885,000001,2008-09-25 00:00:00,13.8014,9.9659,2.1585,3.384,2.8063,,,3657245.4543
2886,000001,2008-09-24 00:00:00,13.2515,9.5688,2.0725,3.2492,2.6945,,,3511528.9469
2887,000001,2008-09-23 00:00:00,13.6031,9.8227,2.1275,3.3354,2.766,,,3604691.9598
2888,000001,2008-09-22 00:00:00,14.5046,10.4736,2.2685,3.5564,2.9493,,,3843571.48
2889,000001,2008-09-19 00:00:00,13.1884,9.5233,2.0626,3.2337,2.6817,,,3494807.3805
2890,000001,2008-09-18 00:00:00,11.9895,8.6575,1.8751,2.9397,2.4379,,,3177097.6187
2891,000001,2008-09-17 00:00:00,11.7821,8.5078,1.8427,2.8889,2.3958,,,3122155.329
2892,000001,2008-09-16 00:00:00,12.9721,9.367,2.0288,3.1806,2.6377,,,3437476.2957
2893,000001,2008-09-12 00:00:00,14.4144,10.4086,2.2544,3.5343,2.931,,,3819683.528
2894,000001,2008-09-11 00:00:00,14.5136,10.4802,2.2699,3.5586,2.9512,,,3845960.2752
2895,000001,2008-09-10 00:00:00,15.5052,11.1962,2.425,3.8017,3.1528,,,4108727.7474
2896,000001,2008-09-09 00:00:00,15.7125,11.3459,2.4574,3.8526,3.1949,,,4163670.0371
2897,000001,2008-09-08 00:00:00,15.9379,11.5086,2.4927,3.9078,3.2408,,,4223389.9171
2898,000001,2008-09-05 00:00:00,16.4427,11.8732,2.5716,4.0316,3.3434,,,4357162.4484
2899,000001,2008-09-04 00:00:00,16.4968,11.9122,2.5801,4.0449,3.3544,,,4371495.2197
2900,000001,2008-09-03 00:00:00,16.3886,11.8341,2.5632,4.0183,3.3324,,,4342829.6772
2901,000001,2008-09-02 00:00:00,16.8664,12.1791,2.6379,4.1355,3.4296,,,4469435.8229
2902,000001,2008-09-01 00:00:00,17.0918,12.3419,2.6731,4.1908,3.4754,,,4529155.703
2903,000001,2008-08-29 00:00:00,18.2096,13.149,2.8479,4.4648,3.7027,,,4825366.308
2904,000001,2008-08-28 00:00:00,18.0924,13.0644,2.8296,4.4361,3.6789,,,4794311.9704
2905,000001,2008-08-27 00:00:00,17.9932,12.9928,2.8141,4.4118,3.6587,,,4768035.2232
2906,000001,2008-08-26 00:00:00,18.0383,13.0253,2.8212,4.4228,3.6679,,,4779979.1992
2907,000001,2008-08-25 00:00:00,18.1555,13.11,2.8395,4.4516,3.6917,,,4811033.5368
2908,000001,2008-08-22 00:00:00,17.9392,12.9537,2.8057,4.3985,3.6477,,,4753702.452
2909,000001,2008-08-21 00:00:00,18.2186,13.1555,2.8494,4.467,3.7045,,,4827755.1032
2910,000001,2008-08-20 00:00:00,18.7955,15.9687,3.5471,4.6085,4.1475,,,4980637.9962
2911,000001,2008-08-19 00:00:00,17.3532,14.7433,3.2749,4.2549,3.8293,,,4598430.7639
2912,000001,2008-08-18 00:00:00,17.1549,14.5748,3.2375,4.2062,3.7855,,,4545877.2694
2913,000001,2008-08-15 00:00:00,17.6687,15.0113,3.3345,4.3322,3.8989,,,4682038.5959
2914,000001,2008-08-14 00:00:00,17.3893,14.7739,3.2817,4.2637,3.8372,,,4607985.9447
2915,000001,2008-08-13 00:00:00,17.3893,14.7739,3.2817,4.2637,3.8372,,,4607985.9447
2916,000001,2008-08-12 00:00:00,17.3983,14.7816,3.2834,4.2659,3.8392,,,4610374.7399
2917,000001,2008-08-11 00:00:00,17.3983,14.7816,3.2834,4.2659,3.8392,,,4610374.7399
2918,000001,2008-08-08 00:00:00,18.0293,15.3177,3.4025,4.4206,3.9785,,,4777590.404
2919,000001,2008-08-07 00:00:00,18.8857,16.0453,3.5641,4.6306,4.1674,,,5004525.9482
2920,000001,2008-08-06 00:00:00,18.7955,15.9687,3.5471,4.6085,4.1475,,,4980637.9962
2921,000001,2008-08-05 00:00:00,18.9308,16.0836,3.5726,4.6417,4.1774,,,5016469.9242
2922,000001,2008-08-04 00:00:00,19.3364,16.4282,3.6492,4.7411,4.2669,,,5123965.7083
2923,000001,2008-08-01 00:00:00,19.7241,16.7576,3.7223,4.8362,4.3524,,,5226683.902
2924,000001,2008-07-31 00:00:00,18.7505,15.9304,3.5386,4.5974,4.1376,,,4968694.0202
2925,000001,2008-07-30 00:00:00,19.4085,16.4895,3.6628,4.7588,4.2828,,,5143076.0699
2926,000001,2008-07-29 00:00:00,19.1561,16.275,3.6152,4.6969,4.2271,,,5076189.8043
2927,000001,2008-07-28 00:00:00,19.6519,16.6963,3.7087,4.8185,4.3365,,,5207573.5404
2928,000001,2008-07-25 00:00:00,19.0029,16.1448,3.5862,4.6593,4.1933,,,5035580.2858
2929,000001,2008-07-24 00:00:00,18.7505,15.9304,3.5386,4.5974,4.1376,,,4968694.0202
2930,000001,2008-07-23 00:00:00,17.8039,15.1262,3.36,4.3654,3.9287,,,4717870.524
2931,000001,2008-07-22 00:00:00,17.9752,15.2717,3.3923,4.4074,3.9665,,,4763257.6328
2932,000001,2008-07-21 00:00:00,17.9301,15.2334,3.3838,4.3963,3.9566,,,4751313.6568
2933,000001,2008-07-18 00:00:00,17.4794,14.8505,3.2987,4.2858,3.8571,,,4631873.8967
2934,000001,2008-07-17 00:00:00,16.8123,14.2837,3.1728,4.1222,3.7099,,,4455103.0517
2935,000001,2008-07-16 00:00:00,16.9475,14.3986,3.1984,4.1554,3.7398,,,4490934.9798
2936,000001,2008-07-15 00:00:00,17.8941,15.2028,3.377,4.3875,3.9486,,,4741758.476
2937,000001,2008-07-14 00:00:00,19.066,16.1985,3.5982,4.6748,4.2072,,,5052301.8522
2938,000001,2008-07-11 00:00:00,18.8406,16.007,3.5556,4.6196,4.1575,,,4992581.9722
2939,000001,2008-07-10 00:00:00,19.1561,16.275,3.6152,4.6969,4.2271,,,5076189.8043
2940,000001,2008-07-09 00:00:00,19.1922,16.3057,3.622,4.7058,4.2351,,,5085744.9851
2941,000001,2008-07-08 00:00:00,18.1916,15.4556,3.4331,4.4604,4.0143,,,4820588.7176
2942,000001,2008-07-07 00:00:00,18.3538,15.5934,3.4638,4.5002,4.0501,,,4863587.0313
2943,000001,2008-07-04 00:00:00,17.1549,14.5748,3.2375,4.2062,3.7855,,,4545877.2694
2944,000001,2008-07-03 00:00:00,16.4093,13.9413,3.0968,4.0234,3.621,,,4348299.9469
2945,000001,2008-07-02 00:00:00,16.1843,13.7501,3.0543,3.9682,3.5713,,,4288671.3612
2946,000001,2008-07-01 00:00:00,16.2275,13.7869,3.0625,3.9788,3.5809,,,4300138.3969
2947,000001,2008-06-30 00:00:00,16.7295,14.2134,3.1572,4.1019,3.6916,,,4433156.0113
2948,000001,2008-06-27 00:00:00,16.8247,14.2943,3.1752,4.1253,3.7126,,,4458383.4899
2949,000001,2008-06-26 00:00:00,18.6941,15.8825,3.528,4.5836,4.1252,,,4953759.4332
2950,000001,2008-06-25 00:00:00,18.9538,16.1031,3.577,4.6473,4.1825,,,5022561.6476
2951,000001,2008-06-24 00:00:00,18.6508,15.8458,3.5198,4.573,4.1156,,,4942292.3975
2952,000001,2008-06-23 00:00:00,18.5643,15.7722,3.5035,4.5518,4.0965,,,4919358.326
2953,000001,2008-06-20 00:00:00,18.1748,15.4413,3.43,4.4563,4.0106,,,4816155.0045
2954,000001,2008-06-19 00:00:00,17.4825,14.8531,3.2993,4.2865,3.8578,,,4632682.4329
2955,000001,2008-06-18 00:00:00,19.1095,16.2355,3.6064,4.6855,4.2168,,,5063842.9762
2956,000001,2008-06-17 00:00:00,18.3479,15.5884,3.4626,4.4987,4.0488,,,4862023.1474
2957,000001,2008-06-16 00:00:00,18.6768,15.8678,3.5247,4.5794,4.1213,,,4949172.6189
2958,000001,2008-06-13 00:00:00,18.3306,15.5737,3.4594,4.4945,4.045,,,4857436.3331
2959,000001,2008-06-11 00:00:00,18.3479,15.5884,3.4626,4.4987,4.0488,,,4862023.1474
2960,000001,2008-06-10 00:00:00,19.2826,16.3825,3.639,4.7279,4.255,,,5109711.1191
2961,000001,2008-06-06 00:00:00,21.4203,18.1987,4.0425,5.2521,4.7267,,,5676182.6839
2962,000001,2008-06-05 00:00:00,21.8185,18.537,4.1176,5.3497,4.8146,,,5781679.4125
2963,000001,2008-06-04 00:00:00,22.1473,18.8164,4.1797,5.4303,4.8872,,,5868828.8841
2964,000001,2008-06-03 00:00:00,22.0089,18.6987,4.1535,5.3964,4.8566,,,5832134.3697
2965,000001,2008-06-02 00:00:00,22.3897,19.0223,4.2254,5.4897,4.9406,,,5933044.2841
2966,000001,2008-05-30 00:00:00,21.8358,18.5517,4.1209,5.3539,4.8184,,,5786266.2268
2967,000001,2008-05-29 00:00:00,21.5934,18.3458,4.0751,5.2945,4.7649,,,5722050.8268
2968,000001,2008-05-28 00:00:00,22.6493,19.2428,4.2744,5.5534,4.9979,,,6001846.4985
2969,000001,2008-05-27 00:00:00,21.654,18.3972,4.0866,5.3094,4.7783,,,5738104.6768
2970,000001,2008-05-26 00:00:00,21.4982,18.2649,4.0572,5.2712,4.7439,,,5696823.3482
2971,000001,2008-05-23 00:00:00,22.0694,18.7502,4.165,5.4112,4.87,,,5848188.2198
2972,000001,2008-05-22 00:00:00,22.2079,18.8678,4.1911,5.4452,4.9005,,,5884882.7341
2973,000001,2008-05-21 00:00:00,22.8484,19.412,4.312,5.6022,5.0419,,,6054594.8628
2974,000001,2008-05-20 00:00:00,22.658,19.2502,4.276,5.5555,4.9998,,,6004139.9056
2975,000001,2008-05-19 00:00:00,24.2331,20.5884,4.5733,5.9417,5.3474,,,6421540.006
2976,000001,2008-05-16 00:00:00,24.0167,20.4046,4.5325,5.8887,5.2997,,,6364204.8274
2977,000001,2008-05-15 00:00:00,23.5234,19.9855,4.4394,5.7677,5.1908,,,6233480.6201
2978,000001,2008-05-14 00:00:00,24.1379,20.5076,4.5553,5.9184,5.3264,,,6396312.5274
2979,000001,2008-05-13 00:00:00,22.632,19.2281,4.2711,5.5492,4.9941,,,5997259.6842
2980,000001,2008-05-12 00:00:00,23.2378,19.7429,4.3855,5.6977,5.1278,,,6157798.1843
2981,000001,2008-05-09 00:00:00,22.5801,19.184,4.2613,5.5364,4.9827,,,5983499.2413
2982,000001,2008-05-08 00:00:00,23.8437,20.2576,4.4998,5.8463,5.2615,,,6318336.6845
2983,000001,2008-05-07 00:00:00,23.2724,19.7723,4.392,5.7062,5.1354,,,6166971.8129
2984,000001,2008-05-06 00:00:00,24.8476,21.1105,4.6893,6.0924,5.483,,,6584371.9133
2985,000001,2008-05-05 00:00:00,25.6352,21.7796,4.8379,6.2855,5.6568,,,6793071.9635
2986,000001,2008-04-30 00:00:00,25.6352,21.7796,4.8379,6.2855,5.6568,,,6793071.9635
2987,000001,2008-04-29 00:00:00,24.1898,20.5517,4.5651,5.9311,5.3379,,,6410072.9703
2988,000001,2008-04-28 00:00:00,24.1033,20.4782,4.5488,5.9099,5.3188,,,6387138.8988
2989,000001,2008-04-25 00:00:00,24.1898,20.5517,4.5651,5.9311,5.3379,,,6410072.9703
2990,000001,2008-04-24 00:00:00,23.7917,20.2134,4.49,5.8335,5.25,,,6304576.2416
2991,000001,2008-04-23 00:00:00,21.6281,21.6281,4.4066,5.303,5.303,,,5731224.4554
2992,000001,2008-04-22 00:00:00,20.3818,20.3818,4.1527,4.9974,4.9974,,,5400973.8265
2993,000001,2008-04-21 00:00:00,19.3951,19.3951,3.9516,4.7555,4.7555,,,5139525.4119
2994,000001,2008-04-18 00:00:00,19.7846,19.7846,4.031,4.851,4.851,,,5242728.7335
2995,000001,2008-04-17 00:00:00,20.0529,20.0529,4.0857,4.9168,4.9168,,,5313824.355
2996,000001,2008-04-16 00:00:00,21.5069,21.5069,4.3819,5.2733,5.2733,,,5699116.7553
2997,000001,2008-04-15 00:00:00,22.156,22.156,4.5141,5.4325,5.4325,,,5871122.2912
2998,000001,2008-04-14 00:00:00,22.1993,22.1993,4.523,5.4431,5.4431,,,5882589.3269
2999,000001,2008-04-11 00:00:00,24.6658,24.6658,5.0255,6.0478,6.0478,,,6536210.3633
3000,000001,2008-04-10 00:00:00,24.2764,24.2764,4.9462,5.9524,5.9524,,,6433007.0417
3001,000001,2008-04-09 00:00:00,23.9994,23.9994,4.8897,5.8844,5.8844,,,6359618.0131
3002,000001,2008-04-08 00:00:00,25.6784,25.6784,5.2318,6.2961,6.2961,,,6804538.9992
3003,000001,2008-04-07 00:00:00,25.9641,25.9641,5.29,6.3662,6.3662,,,6880221.435
3004,000001,2008-04-03 00:00:00,25.3236,25.3236,5.1595,6.2091,6.2091,,,6710509.3063
3005,000001,2008-04-02 00:00:00,25.012,25.012,5.096,6.1327,6.1327,,,6627946.6491
3006,000001,2008-04-01 00:00:00,24.1552,24.1552,4.9215,5.9226,5.9226,,,6400899.3417
3007,000001,2008-03-31 00:00:00,24.4062,24.4062,4.9726,5.9842,5.9842,,,6467408.1489
3008,000001,2008-03-28 00:00:00,25.1332,25.1332,5.1207,6.1624,6.1624,,,6660054.3491
3009,000001,2008-03-27 00:00:00,23.809,23.809,4.8509,5.8378,5.8378,,,6309163.0559
3010,000001,2008-03-26 00:00:00,24.1466,24.1466,4.9197,5.9205,5.9205,,,6398605.9346
3011,000001,2008-03-25 00:00:00,23.7917,23.7917,4.8474,5.8335,5.8335,,,6304576.2416
3012,000001,2008-03-24 00:00:00,22.9436,22.9436,4.6746,5.6256,5.6256,,,6079822.3414
3013,000001,2008-03-21 00:00:00,24.5187,24.5187,4.9955,6.0118,6.0118,,,6497222.4418
3014,000001,2008-03-20 00:00:00,25.0986,25.0986,5.1137,6.1539,6.1539,,,6650880.7205
